"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5701","0","111.2","55.7","-1.1","95","0.0"
"","Haryana","6617","0","130.3","90.6","0.7","183","0.0"
"","Rajasthan","13387","0","238.7","52.9","-2.2","570","0.0"
"","Delhi","4604","0","76.6","61.0","-0.6","285","0.0"
"","UP","15979","235","283.2","121.2","0.4","736","0.0"
"","Uttarakhand","2179","0","39.6","22.9","-0.5","90","0.0"
"","HP","1743","0","31.3","24.5","-0.4","197","0.0"
"","J&K(UT) and Ladakh(UT)","2492","623","49.8","46.0","-1.6","278","12.1"
"","Chandigarh","274","0","4.2","4.3","-0.1","31","0.0"
"WR","Chhattisgarh","3802","0","77.1","41.5","-4.1","261","0.0"
"","Gujarat","15433","0","329.1","63.6","3.2","634","0.0"
"","MP","13577","0","242.1","141.0","-3.5","392","0.0"
"","Maharashtra","22404","0","460.2","159.0","-2.2","526","0.0"
"","Goa","498","0","10.3","10.3","-0.4","18","0.0"
"","DD","337","0","7.5","7.1","0.4","35","0.0"
"","DNH","809","0","18.8","18.8","0.0","39","0.0"
"","Essar steel","290","0","5.2","5.6","-0.4","235","0.0"
"SR","Andhra Pradesh","9017","0","182.4","68.5","0.9","361","0.0"
"","Telangana","10989","0","216.3","106.0","0.8","768","0.0"
"","Karnataka","12113","0","234.8","54.7","0.0","576","0.0"
"","Kerala","3761","0","74.9","57.7","1.9","207","0.0"
"","Tamil Nadu","14461","0","297.4","146.7","0.3","418","0.0"
"","Pondy","352","0","7.0","7.4","-0.3","29","0.0"
"ER","Bihar","4662","0","81.6","79.7","0.3","50","0.0"
"","DVC","3115","0","63.9","-36.7","0.0","150","0.0"
"","Jharkhand","1342","0","25.9","18.4","-1.1","90","0.0"
"","Odisha","3774","0","70.3","6.4","0.3","280","0.0"
"","West Bengal","6585","0","118.8","27.1","0.8","200","0.0"
"","Sikkim","124","0","1.9","1.7","0.2","25","0.0"
"NER","Arunachal Pradesh","118","2","2.1","1.8","0.2","56","0.0"
"","Assam","1367","18","24.1","19.7","2.0","127","0.2"
"","Manipur","182","1","2.3","3.0","-0.7","30","0.0"
"","Meghalaya","376","2","6.6","5.4","0.1","38","0.3"
"","Mizoram","108","1","1.6","1.5","-0.3","26","0.0"
"","Nagaland","126","1","2.1","2.0","0.0","36","0.0"
"","Tripura","221","7","4.5","1.5","0.6","22","0.0"
