"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","12955","0","284.4","148.0","-2.3","0","0.0"
"","Haryana","9393","0","205.8","154.6","-0.1","302","0.0"
"","Rajasthan","9928","0","220.9","50.5","0.7","1005","0.0"
"","Delhi","6118","0","126.4","107.0","-0.6","267","0.0"
"","UP","19745","0","403.0","194.4","-2.1","524","0.0"
"","Uttarakhand","2046","0","45.1","19.0","0.6","175","0.0"
"","HP","1424","0","29.9","1.1","0.0","149","0.1"
"","J&K","2170","543","41.9","20.2","-3.3","182","10.0"
"","Chandigarh","325","0","6.5","7.7","-1.2","0","0.0"
"WR","Chhattisgarh","3453","0","81.1","23.2","-0.8","259","0.0"
"","Gujarat","14361","0","322.7","53.7","6.7","513","0.0"
"","MP","6961","0","157.7","71.3","0.0","400","0.0"
"","Maharashtra","18021","0","386.3","88.8","3.1","586","0.0"
"","Goa","541","0","10.0","11.8","-2.4","34","0.0"
"","DD","341","0","7.6","7.1","0.5","47","0.0"
"","DNH","794","0","18.6","18.9","-0.3","32","0.0"
"","Essar steel","283","0","5.1","5.3","-0.2","279","0.0"
"SR","Andhra Pradesh","8343","0","169.3","-1.5","0.1","495","0.0"
"","Telangana","7388","0","152.5","55.7","0.5","496","0.0"
"","Karnataka","10065","0","191.5","55.7","1.0","490","0.0"
"","Kerala","3594","0","72.8","60.5","3.0","299","0.0"
"","Tamil Nadu","15727","0","347.2","166.5","-0.1","495","0.0"
"","Pondy","450","0","9.5","9.6","0.0","49","0.0"
"ER","Bihar","5540","0","107.8","102.5","0.8","200","0.0"
"","DVC","3083","0","65.5","-38.3","-0.4","300","0.0"
"","Jharkhand","1035","0","23.4","18.7","-0.8","75","0.0"
"","Odisha","4018","0","81.0","29.5","2.1","444","0.0"
"","West Bengal","8596","0","177.9","65.6","2.3","450","0.0"
"","Sikkim","97","0","1.2","1.3","-0.1","25","0.0"
"NER","Arunachal Pradesh","128","4","2.2","2.8","-0.6","45","0.0"
"","Assam","1801","58","34.0","30.3","0.4","157","1.0"
"","Manipur","158","4","2.6","2.5","0.2","19","0.0"
"","Meghalaya","341","7","5.8","2.5","0.0","67","0.0"
"","Mizoram","91","6","2.0","1.4","0.3","4","0.0"
"","Nagaland","144","3","2.2","2.5","-0.5","29","0.0"
"","Tripura","311","12","5.6","3.7","0.2","50","0.0"
