"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5768","0","112.0","55.8","-1.6","33","0.0"
"","Haryana","6061","0","119.4","102.3","0.8","176","0.0"
"","Rajasthan","12203","0","222.7","67.5","-0.1","372","0.0"
"","Delhi","3526","0","63.5","52.8","-1.1","133","0.0"
"","UP","14081","0","250.4","100.5","1.2","691","1.5"
"","Uttarakhand","1870","0","35.3","19.8","-0.4","123","0.0"
"","HP","1687","0","29.9","21.8","0.4","138","0.0"
"","J&K","2300","575","46.4","38.4","0.5","201","10.4"
"","Chandigarh","210","0","3.5","3.5","0.0","35","0.0"
"WR","Chhattisgarh","3500","0","73.1","22.5","0.7","280","0.0"
"","Gujarat","15697","0","336.3","92.3","2.1","658","0.0"
"","MP","13659","0","253.1","144.9","-2.3","419","0.0"
"","Maharashtra","21682","0","449.6","132.7","-5.3","458","0.0"
"","Goa","541","0","12.4","11.8","0.0","41","0.0"
"","DD","332","0","7.4","6.8","0.6","49","0.0"
"","DNH","821","0","18.9","18.8","0.1","53","0.0"
"","Essar steel","306","0","5.9","5.7","0.2","295","0.0"
"SR","Andhra Pradesh","7332","0","156.4","77.4","0.9","236","0.0"
"","Telangana","8178","0","172.5","75.8","0.4","573","0.0"
"","Karnataka","9384","0","174.5","33.3","-1.1","1057","0.0"
"","Kerala","3460","0","69.8","56.6","0.8","199","0.0"
"","Tamil Nadu","12693","0","254.2","154.1","-0.3","638","0.0"
"","Pondy","341","0","6.7","7.4","-0.7","47","0.0"
"ER","Bihar","3938","0","66.2","65.7","-0.8","110","0.0"
"","DVC","3075","0","60.9","-33.2","-0.4","180","0.0"
"","Jharkhand","1292","0","24.4","16.9","-0.9","31","0.0"
"","Odisha","4113","0","75.1","10.0","1.6","220","0.0"
"","West Bengal","6178","0","110.4","25.4","0.6","270","0.0"
"","Sikkim","100","0","1.6","1.5","0.1","40","0.0"
"NER","Arunachal Pradesh","128","7","2.1","2.1","0.0","38","0.0"
"","Assam","1411","47","21.5","17.1","-0.5","161","0.4"
"","Manipur","172","6","2.3","2.7","-0.4","35","0.0"
"","Meghalaya","366","5","5.9","2.8","0.4","14","0.0"
"","Mizoram","106","7","1.8","0.9","0.6","10","0.0"
"","Nagaland","122","5","2.2","2.1","-0.1","54","0.0"
"","Tripura","232","11","3.4","1.6","-0.3","34","0.0"
