"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8158","0","187.5","79.2","-2.2","12","0.0"
"","Haryana","7553","400","163.0","90.5","1.7","302","0.7"
"","Rajasthan","10281","0","230.3","76.5","3.2","435","6.6"
"","Delhi","5822","0","116.5","86.8","-0.5","276","0.0"
"","UP","18391","5","406.4","177.6","9.7","1001","1.0"
"","Uttarakhand","2076","0","44.6","21.0","-0.2","114","0.2"
"","HP","1369","0","23.5","8.1","0.8","124","0.1"
"","J&K","1800","450","40.4","20.3","1.2","645","8.4"
"","Chandigarh","294","0","5.8","6.0","-0.2","32","0.0"
"WR","Chhattisgarh","3552","0","80.7","19.0","0.4","341","1.3"
"","Gujarat","15987","0","356.7","127.4","3.8","560","0.0"
"","MP","8856","0","197.5","110.7","-0.8","381","0.0"
"","Maharashtra","23587","0","512.1","143.1","2.9","944","0.0"
"","Goa","483","0","10.5","10.1","-0.2","90","0.0"
"","DD","336","0","7.4","6.6","0.8","108","0.0"
"","DNH","754","0","16.8","16.7","0.1","40","0.0"
"","Essar steel","91","0","5.0","5.9","-0.9","275","0.0"
"SR","Andhra Pradesh","8664","0","181.6","70.8","-1.2","439","0.0"
"","Telangana","7154","0","157.6","48.3","-0.2","432","0.0"
"","Karnataka","7973","0","165.8","54.5","-3.9","393","0.0"
"","Kerala","3246","0","66.2","48.5","0.5","194","0.0"
"","Tamil Nadu","13917","0","307.3","145.6","1.1","562","0.0"
"","Pondy","369","0","8.1","8.4","-0.2","31","0.0"
"ER","Bihar","4885","0","91.6","89.9","-0.8","385","0.0"
"","DVC","3065","0","71.7","-46.4","0.5","402","0.1"
"","Jharkhand","1231","0","23.1","17.6","0.2","190","0.0"
"","Odisha","4408","0","93.6","36.2","0.7","415","0.0"
"","West Bengal","8268","0","166.9","47.6","1.5","456","0.0"
"","Sikkim","83","0","1.5","1.4","0.1","20","0.0"
"NER","Arunachal Pradesh","116","3","2.3","3.0","-0.6","25","0.0"
"","Assam","1485","98","25.6","20.5","0.9","116","1.4"
"","Manipur","160","3","2.4","2.6","-0.1","32","0.0"
"","Meghalaya","288","0","5.2","1.6","-0.3","25","0.0"
"","Mizoram","93","2","1.5","0.9","-0.1","20","0.0"
"","Nagaland","104","3","2.1","2.2","-0.2","43","0.0"
"","Tripura","261","6","4.0","3.7","0.2","32","0.1"
