"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9256","0","204.3","118.6","0.2","323"
"","Haryana","8563","30","174.8","147.1","-2.9","159"
"","Rajasthan","7404","10","161.6","76.1","0.0","161"
"","Delhi","5216","0","107.0","86.8","-0.5","161"
"","UP","13434","585","290.4","150.2","3.4","425"
"","Uttarakhand","1713","0","37.0","14.6","2.4","287"
"","HP","1201","0","24.0","2.6","1.2","198"
"","J&K","1900","475","32.3","14.3","-4.0","122"
"","Chandigarh","306","0","5.5","6.1","-0.5","37"
"WR","Chhattisgarh","3418","0","82.2","33.9","5.6","768"
"","Gujarat","12932","0","288.5","77.2","-2.6","283"
"","MP","5980","0","120.8","45.8","-1.0","242"
"","Maharashtra","18871","0","406.7","117.9","5.2","882"
"","Goa","422","0","9.4","8.2","0.6","74"
"","DD","298","0","6.8","6.7","0.2","17"
"","DNH","735","0","16.9","17.2","-0.3","16"
"","Essar steel","607","0","11.2","10.7","0.5","227"
"SR","Andhra Pradesh","7885","0","178.5","9.4","5.6","784"
"","Telangana","7901","0","177.5","113.7","1.7","257"
"","Karnataka","8563","750","187.5","59.6","4.8","729"
"","Kerala","3532","0","65.8","44.4","1.2","404"
"","Tamil Nadu","14154","0","309.0","117.0","2.5","798"
"","Pondy","356","0","7.2","7.2","0.0","39"
"ER","Bihar","3153","0","58.5","60.3","-4.1","150"
"","DVC","2483","0","52.0","-18.1","-1.5","200"
"","Jharkhand","883","0","17.5","13.9","-3.1","50"
"","Odisha","3763","0","76.0","22.1","0.2","250"
"","West Bengal","7395","0","121.4","38.8","0.1","250"
"","Sikkim","91","0","1.2","1.1","0.1","25"
"NER","Arunachal Pradesh","98","3","1.9","1.9","0.0","20"
"","Assam","1547","75","30.4","22.9","2.6","292"
"","Manipur","123","2","1.9","2.0","-0.1","31"
"","Meghalaya","293","0","4.7","0.5","0.6","65"
"","Mizoram","74","1","1.2","1.0","0.1","21"
"","Nagaland","114","1","1.8","1.9","-0.2","16"
"","Tripura","253","0","3.8","3.5","0.5","50"
