"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5963","0","109.4","49.9","1.6","300"
"","Haryana","6432","0","120.9","92.4","0.5","215"
"","Rajasthan","10145","38","189.0","68.9","5.3","489"
"","Delhi","3530","0","61.1","49.3","0.2","200"
"","UP","13747","0","287.0","96.7","0.0","374"
"","Uttarakhand","1917","0","35.3","21.2","0.2","149"
"","HP","1429","0","24.7","19.7","-0.1","157"
"","J&K","1988","497","42.7","37.4","-0.9","111"
"","Chandigarh","210","0","3.5","3.6","-0.2","18"
"WR","Chhattisgarh","3434","0","77.2","25.0","-0.6","132"
"","Gujarat","12997","0","286.8","71.1","2.6","480"
"","MP","10163","0","196.3","108.0","-1.7","150"
"","Maharashtra","20954","0","441.3","158.4","-0.1","493"
"","Goa","458","0","9.5","8.2","0.7","77"
"","DD","307","0","6.9","6.6","0.3","30"
"","DNH","748","0","17.0","17.2","-0.2","10"
"","Essar steel","476","0","9.0","8.5","0.5","210"
"SR","Andhra Pradesh","7507","0","159.0","13.3","5.0","542"
"","Telangana","8234","0","167.5","75.5","0.2","367"
"","Karnataka","9343","0","207.6","77.3","3.3","412"
"","Kerala","3572","0","67.2","56.9","2.0","266"
"","Tamil Nadu","13495","0","291.8","139.5","5.1","774"
"","Pondy","314","0","6.4","6.8","-0.4","46"
"ER","Bihar","3656","0","60.9","57.2","1.3","150"
"","DVC","2808","0","64.0","-37.8","0.0","250"
"","Jharkhand","1085","0","23.7","16.0","1.8","85"
"","Odisha","3524","0","67.0","10.5","0.7","150"
"","West Bengal","6769","0","117.2","21.6","0.5","200"
"","Sikkim","94","0","1.7","1.2","0.5","15"
"NER","Arunachal Pradesh","98","0","2.0","1.9","0.1","19"
"","Assam","1385","12","22.9","17.6","2.1","158"
"","Manipur","142","1","2.2","2.4","-0.2","24"
"","Meghalaya","282","0","6.0","4.7","0.0","26"
"","Mizoram","81","0","1.4","1.1","0.3","17"
"","Nagaland","105","1","1.8","1.7","-0.2","24"
"","Tripura","214","0","3.0","3.4","-0.1","31"
