"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5455","0","109.4","30.3","0.0","114","0.0"
"","Haryana","6205","0","118.3","73.3","1.6","199","0.0"
"","Rajasthan","9960","507","198.9","68.7","3.3","547","5.8"
"","Delhi","3539","0","61.1","49.0","-1.3","175","0.0"
"","UP","14128","300","283.1","97.5","1.9","476","0.0"
"","Uttarakhand","1888","0","34.7","25.9","0.6","145","0.0"
"","HP","1500","0","25.8","21.6","0.2","243","0.0"
"","J&K","2085","368","44.2","41.1","-1.1","105","9.2"
"","Chandigarh","195","0","3.1","3.2","0.0","20","0.0"
"WR","Chhattisgarh","3259","0","71.4","11.4","-1.1","-10","0.0"
"","Gujarat","14399","0","304.6","122.2","5.1","364","0.0"
"","MP","9581","0","184.7","98.0","-1.6","341","0.0"
"","Maharashtra","21051","0","428.7","120.0","1.2","526","0.0"
"","Goa","449","0","9.9","8.5","0.9","108","0.0"
"","DD","326","0","7.1","6.7","0.5","94","0.0"
"","DNH","758","0","17.6","16.5","1.1","72","0.0"
"","Essar steel","474","0","9.7","9.8","-0.1","156","0.0"
"SR","Andhra Pradesh","8637","0","174.4","49.7","-0.8","595","0.3"
"","Telangana","9803","0","200.6","100.7","-0.2","352","0.2"
"","Karnataka","9765","0","213.1","90.5","-0.9","433","0.3"
"","Kerala","3627","0","70.8","54.5","1.2","216","0.1"
"","Tamil Nadu","13968","0","301.4","164.4","1.7","596","0.5"
"","Pondy","341","0","6.9","7.3","-0.4","36","0.0"
"ER","Bihar","4109","0","66.6","59.4","0.9","412","0.0"
"","DVC","2745","100","68.3","-46.9","0.2","385","0.8"
"","Jharkhand","1058","0","22.0","14.9","1.0","145","0.0"
"","Odisha","4085","0","79.0","34.8","4.4","485","0.0"
"","West Bengal","6720","0","122.6","21.4","1.2","456","0.0"
"","Sikkim","98","0","1.5","1.4","0.1","20","0.0"
"NER","Arunachal Pradesh","104","2","2.3","1.8","0.5","79","0.1"
"","Assam","1415","14","23.0","18.7","1.3","100","0.2"
"","Manipur","178","3","2.6","2.6","0.1","12","0.0"
"","Meghalaya","305","1","5.6","3.2","-0.1","52","0.0"
"","Mizoram","85","2","1.5","0.7","0.0","28","0.0"
"","Nagaland","115","2","2.2","1.8","0.3","66","0.0"
"","Tripura","235","3","3.4","2.1","0.0","45","0.0"
