"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4915","0","97.8","60.9","-0.3","496","0.0"
"","Haryana","5020","0","94.5","77.0","0.7","289","0.0"
"","Rajasthan","12528","0","230.1","50.4","-0.9","559","0.0"
"","Delhi","3326","0","57.9","41.9","-0.5","202","0.0"
"","UP","13061","0","215.8","98.0","-2.2","605","0.0"
"","Uttarakhand","1722","0","31.3","12.2","-0.2","109","0.0"
"","HP","1502","0","25.0","18.8","-1.2","229","0.0"
"","J&K(UT) and Ladakh(UT)","2342","586","46.3","41.8","-1.6","229","10.9"
"","Chandigarh","204","0","3.4","3.1","0.3","43","0.0"
"WR","Chhattisgarh","3793","0","85.1","38.8","-1.0","354","0.0"
"","Gujarat","15532","0","346.4","101.7","4.2","638","0.0"
"","MP","11564","0","222.4","109.2","-5.2","628","0.0"
"","Maharashtra","22012","0","456.8","149.3","-3.3","462","0.0"
"","Goa","599","0","11.6","9.7","1.4","39","0.0"
"","DD","309","0","7.0","6.6","0.4","43","0.0"
"","DNH","744","0","17.0","17.1","-0.1","36","0.0"
"","Essar steel","713","0","5.8","6.2","-0.4","245","0.0"
"SR","Andhra Pradesh","9762","0","194.0","77.9","0.2","475","0.0"
"","Telangana","12458","0","247.7","138.3","1.0","470","0.0"
"","Karnataka","11770","0","224.3","76.1","-1.0","637","0.0"
"","Kerala","3673","0","71.9","59.6","0.8","185","0.0"
"","Tamil Nadu","13599","0","302.8","168.4","0.1","466","0.0"
"","Pondy","328","0","7.1","7.4","-0.3","25","0.0"
"ER","Bihar","3869","0","70.8","67.5","-1.1","286","0.0"
"","DVC","3038","0","62.9","-33.4","0.2","424","0.0"
"","Jharkhand","1257","0","23.9","16.5","-0.9","78","0.0"
"","Odisha","3728","0","67.4","6.1","-2.7","299","0.0"
"","West Bengal","6143","0","111.1","31.1","1.0","305","0.0"
"","Sikkim","160","0","1.3","1.5","-0.2","48","0.0"
"NER","Arunachal Pradesh","113","1","2.1","2.0","0.0","76","0.0"
"","Assam","1322","30","21.1","17.6","-0.1","134","0.8"
"","Manipur","185","2","2.6","2.7","-0.1","27","0.0"
"","Meghalaya","315","0","5.5","4.2","0.0","32","0.2"
"","Mizoram","90","1","1.7","1.5","-0.2","10","0.0"
"","Nagaland","122","1","2.1","2.0","0.0","23","0.0"
"","Tripura","222","0","3.4","1.6","0.2","78","0.0"
