"INTER-REGIONAL EXCHANGESDate of Reporting :23-Aug-17","","","","","","","",""
"","","","","","","","","Import=(+ve) /Export =(-ve) for NET (MU)"
"Sl No","Voltage Level","Line Details","Circuit","Max Import  (MW)","Max Export (MW)","Import   (MU)","Export(MU)","NET(MU)"
"Import/Export of ER (With NR)","","","","","","","",""
"1","765KV","GAYA-VARANASI","D/C","0","281","0.0","8.8","-8.8"
"2","","SASARAM-FATEHPUR","S/C","0","68","1.5","0.0","1.5"
"3","","GAYA-BALIA","S/C","0","419","0.0","7.8","-7.8"
"4","HVDC","ALIPURDUAR-AGRA","-","0","0","0.0","0.0","0.0"
"5","","PUSAULI  B/B","S/C","0","196","0.0","4.8","-4.8"
"6","400 KV","PUSAULI-VARANASI","S/C","0","170","0.0","0.0","0.0"
"7","","PUSAULI -ALLAHABAD","S/C","0","200","0.0","0.0","0.0"
"8","","MUZAFFARPUR-GORAKHPUR","D/C","0","771","0.0","13.7","-13.7"
"9","","PATNA-BALIA","Q/C","0","1122","0.0","22.0","-22.0"
"10","","BIHARSHARIFF-BALIA","D/C","0","392","0.0","7.2","-7.2"
"11","","BARH-GORAKHPUR","D/C","0","0","3.6","0.0","3.6"
"12","","BIHARSHARIFF-VARANASI","D/C","0","0","0.0","1.6","-1.6"
"13","220 KV PUSAULI-SAHUPURI","","S/C","0","136","0.0","2.8","-2.8"
"14","132 KV","SONE NAGAR-RIHAND","S/C","0","0","0.0","0.0","0.0"
"15","","GARWAH-RIHAND","S/C","0","0","0.5","0.0","0.5"
"16","","KARMANASA-SAHUPURI","S/C","0","0","0.0","0.0","0.0"
"17","","KARMANASA-CHANDAULI","S/C","0","0","0.0","0.0","0.0"
"ER-NR","","","","","","5.5","68.7","-63.2"
"Import/Export of ER (With  WR)","","","","","","","",""
"18","765 KV","JHARSUGUDA-DHARAMJAIGARH S/C","D/C","0","10","4.8","0.0","4.8"
"19","","NEW RANCHI-DHARAMJAIGARH","D/C","0","0","10.0","0.0","10.0"
"20","400 KV","ROURKELA - RAIGARH ( SEL LILO BYPASS)","S/C","0","20","1.6","0.0","1.6"
"21","","JHARSUGUDA-RAIGARH","S/C","0","0","1.3","0.0","1.3"
"22","","IBEUL-RAIGARH","S/C","0","0","1.2","0.0","1.2"
"23","","STERLITE-RAIGARH","D/C","0","115","0.0","1.1","-1.1"
"24","","RANCHI-SIPAT","D/C","0","0","6.0","0.0","6.0"
"25","220 KV","BUDHIPADAR-RAIGARH","S/C","0","69","0.0","0.6","-0.6"
"26","","BUDHIPADAR-KORBA","D/C","0","0","4.3","0.0","4.3"
"ER-WR","","","","","","29.2","1.6","27.6"
"Import/Export of ER (With  SR)","","","","","","","",""
"27","765 KV","ANGUL-SRIKAKULAM","D/C","0.0","0.0","0.0","10.6","-10.6"
"28","HVDC LINK","JEYPORE-GAZUWAKA B/B","D/C","0.0","342.3","0.0","14.0","-14.0"
"29","","TALCHER-KOLAR BIPOLE","D/C","0.0","1811.2","0.0","28.0","-28.0"
"30","400 KV","TALCHER-I/C","D/C","0.0","1335.6","0.0","22.7","-22.7"
"31","220 KV","BALIMELA-UPPER-SILERRU","S/C","0.0","0.0","0.0","0.0","0.0"
"ER-SR","","","","","","0.0","52.6","-52.6"
"Import/Export  of ER (With NER)","","","","","","","",""
