"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5674","0","114.3","72.6","-1.3","67","0.0"
"","Haryana","5697","0","112.1","79.0","0.7","254","0.0"
"","Rajasthan","13363","0","236.3","68.3","-2.1","386","0.0"
"","Delhi","3561","0","59.4","44.0","-0.5","208","0.0"
"","UP","13287","0","250.7","127.2","0.6","883","0.0"
"","Uttarakhand","1797","0","32.7","13.7","0.3","123","0.0"
"","HP","1511","0","25.8","18.8","-0.2","188","0.0"
"","J&K(UT) and Ladakh(UT)","2432","608","47.6","42.4","-0.2","229","10.6"
"","Chandigarh","190","0","3.1","3.3","-0.2","12","0.0"
"WR","Chhattisgarh","3912","0","86.0","45.6","-1.8","259","0.0"
"","Gujarat","15876","0","341.7","105.1","5.0","508","0.0"
"","MP","13172","0","252.0","125.6","-5.3","427","0.0"
"","Maharashtra","22928","0","477.6","156.2","-0.8","445","0.0"
"","Goa","443","0","9.4","9.1","-0.2","28","0.0"
"","DD","308","0","7.1","6.7","0.4","43","0.0"
"","DNH","782","0","18.4","18.4","0.0","49","0.0"
"","Essar steel","781","0","11.0","11.3","-0.3","185","0.0"
"SR","Andhra Pradesh","9580","0","191.3","65.5","-0.2","335","0.0"
"","Telangana","12336","0","249.5","136.4","-0.6","423","0.0"
"","Karnataka","11984","0","230.0","76.7","-0.6","602","0.0"
"","Kerala","3576","0","71.1","59.5","1.0","183","0.0"
"","Tamil Nadu","13107","0","291.0","148.5","1.4","368","0.0"
"","Pondy","326","0","7.2","7.3","-0.2","31","0.0"
"ER","Bihar","3735","0","70.2","68.9","-0.5","197","0.0"
"","DVC","3131","0","64.4","-35.6","-0.4","164","0.0"
"","Jharkhand","1223","0","23.6","14.6","-0.4","120","0.0"
"","Odisha","3763","0","70.6","9.7","0.0","293","0.0"
"","West Bengal","6109","0","113.2","26.9","-1.0","198","0.0"
"","Sikkim","112","0","1.4","1.5","-0.1","44","0.0"
"NER","Arunachal Pradesh","112","2","2.1","2.1","-0.1","26","0.0"
"","Assam","1310","15","20.0","18.4","0.1","77","0.0"
"","Manipur","184","1","2.6","2.8","-0.2","25","0.0"
"","Meghalaya","370","2","5.9","4.8","-0.1","57","0.2"
"","Mizoram","103","1","1.6","1.5","-0.2","11","0.0"
"","Nagaland","119","2","2.2","2.0","0.1","38","0.0"
"","Tripura","234","4","3.2","1.6","0.1","70","0.0"
