"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4909","0","95.7","40.1","-0.6","194"
"","Haryana","6098","0","108.0","62.9","-0.3","301"
"","Rajasthan","9727","0","206.0","70.7","3.3","387"
"","Delhi","3677","8","60.3","48.7","0.4","256"
"","UP","13145","0","286.4","91.8","0.2","255"
"","Uttarakhand","1800","0","33.9","19.9","0.2","106"
"","HP","1312","0","24.6","19.9","-0.1","148"
"","J&K","2268","567","47.7","39.9","4.0","311"
"","Chandigarh","201","0","3.5","3.5","0.0","18"
"WR","Chhattisgarh","3106","0","71.1","10.5","-0.2","331"
"","Gujarat","10898","0","213.8","57.0","-0.3","846"
"","MP","9994","0","207.5","118.6","-1.4","532"
"","Maharashtra","18776","353","389.1","128.0","2.7","1076"
"","Goa","481","0","7.7","7.9","-0.9","46"
"","DD","265","0","5.8","5.6","0.2","20"
"","DNH","703","0","15.7","15.9","-0.2","39"
"","Essar steel","462","0","8.7","8.1","0.6","211"
"SR","Andhra Pradesh","6028","0","134.3","2.4","1.5","626"
"","Telangana","7572","0","140.8","64.9","-0.7","314"
"","Karnataka","8236","0","178.7","64.0","3.3","363"
"","Kerala","3115","0","57.8","52.2","1.5","235"
"","Tamil Nadu","10783","0","223.9","120.6","-0.3","507"
"","Pondy","229","0","4.6","5.6","-1.0","20"
"ER","Bihar","3614","200","63.7","60.9","-0.6","435"
"","DVC","2715","0","61.8","-35.5","-1.4","365"
"","Jharkhand","1130","0","24.3","15.3","1.4","135"
"","Odisha","3732","0","66.7","14.5","1.4","436"
"","West Bengal","6063","0","98.8","18.8","1.1","389"
"","Sikkim","86","0","1.9","1.7","0.1","25"
"NER","Arunachal Pradesh","118","3","2.1","2.0","0.1","9"
"","Assam","1314","0","21.2","15.0","1.8","184"
"","Manipur","136","2","2.3","2.3","0.0","30"
"","Meghalaya","290","0","4.8","4.8","-0.4","23"
"","Mizoram","79","1","1.4","1.3","0.1","15"
"","Nagaland","106","3","2.2","1.9","0.3","13"
"","Tripura","207","0","3.1","1.9","-0.2","24"
