"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5404","0","102.0","41.1","0.3","174"
"","Haryana","6459","0","117.5","72.4","-0.6","144"
"","Rajasthan","9236","176","199.9","71.0","2.3","393"
"","Delhi","3343","0","58.2","44.1","0.4","310"
"","UP","12613","0","273.5","88.2","-0.1","472"
"","Uttarakhand","1811","0","32.5","17.8","0.5","146"
"","HP","1399","0","24.6","20.5","0.4","101"
"","J&K","1814","454","37.0","38.8","-5.0","0"
"","Chandigarh","195","0","3.5","3.4","0.1","28"
"WR","Chhattisgarh","3133","0","65.3","11.8","-3.4","231"
"","Gujarat","12930","0","273.6","104.0","-0.6","341"
"","MP","11084","0","221.2","128.2","-2.4","465"
"","Maharashtra","20023","0","408.1","122.9","-2.1","600"
"","Goa","366","0","7.7","7.2","-0.2","43"
"","DD","231","0","4.0","4.1","-0.1","68"
"","DNH","697","0","15.7","15.8","-0.2","52"
"","Essar steel","453","0","9.4","9.6","-0.1","167"
"SR","Andhra Pradesh","6300","0","136.2","20.7","0.9","400"
"","Telangana","7482","0","147.0","67.6","1.8","349"
"","Karnataka","8742","0","183.9","62.9","6.8","500"
"","Kerala","3470","0","64.0","53.6","2.7","299"
"","Tamil Nadu","12105","0","258.7","143.7","5.1","663"
"","Pondy","292","0","5.8","6.1","-0.3","61"
"ER","Bihar","3504","0","59.6","55.9","1.7","340"
"","DVC","2601","0","61.7","-35.5","0.9","150"
"","Jharkhand","1122","0","21.3","13.5","2.1","250"
"","Odisha","3762","0","64.6","17.9","1.4","180"
"","West Bengal","6053","0","91.2","19.2","1.0","260"
"","Sikkim","89","0","1.7","1.4","0.3","25"
"NER","Arunachal Pradesh","92","5","2.3","1.8","0.5","33"
"","Assam","1357","10","21.7","15.7","1.8","111"
"","Manipur","146","0","2.5","2.4","0.1","29"
"","Meghalaya","263","0","4.6","4.1","-0.4","38"
"","Mizoram","86","1","1.5","1.3","0.1","19"
"","Nagaland","95","0","2.2","1.8","0.3","18"
"","Tripura","201","0","3.0","1.5","-0.1","100"
