"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5511","0","104.0","46.6","0.9","283"
"","Haryana","5917","146","107.3","86.3","-2.6","223"
"","Rajasthan","10057","0","199.7","69.7","0.6","179"
"","Delhi","2987","0","55.1","42.4","0.6","193"
"","UP","12904","0","250.1","83.2","-1.2","468"
"","Uttarakhand","1723","0","30.7","16.3","1.6","210"
"","HP","1321","0","23.4","17.9","0.2","112"
"","J&K","1712","428","37.1","36.0","-3.8","25"
"","Chandigarh","183","0","3.2","3.3","-0.1","32"
"WR","Chhattisgarh","3087","0","64.8","7.3","-1.1","137"
"","Gujarat","13042","0","280.0","95.9","-1.7","331"
"","MP","10854","0","218.4","129.2","-2.7","217"
"","Maharashtra","20158","0","428.6","119.0","0.1","624"
"","Goa","431","0","8.5","8.4","-0.2","-5"
"","DD","278","0","6.2","6.2","0.0","3"
"","DNH","679","0","15.4","15.8","-0.4","14"
"","Essar steel","736","0","6.9","6.6","0.3","146"
"SR","Andhra Pradesh","7135","0","156.9","26.3","4.9","472"
"","Telangana","6861","0","139.7","60.9","1.8","392"
"","Karnataka","9085","0","202.1","75.0","4.6","809"
"","Kerala","3562","0","65.0","54.6","2.5","206"
"","Tamil Nadu","13332","0","290.8","159.2","1.4","664"
"","Pondy","308","0","6.2","6.6","-0.4","28"
"ER","Bihar","3449","0","61.7","63.6","-1.9","289"
"","DVC","2456","0","56.5","-36.5","-2.9","245"
"","Jharkhand","1235","0","22.6","14.9","2.0","155"
"","Odisha","3734","0","64.9","21.5","-0.6","324"
"","West Bengal","6602","0","100.8","20.6","0.1","315"
"","Sikkim","89","0","1.5","1.2","0.3","20"
"NER","Arunachal Pradesh","120","2","2.0","1.7","0.3","48"
"","Assam","1365","8","22.2","16.5","2.0","172"
"","Manipur","139","2","2.1","2.4","-0.3","11"
"","Meghalaya","291","0","4.9","3.5","0.1","40"
"","Mizoram","85","1","1.5","1.2","0.2","16"
"","Nagaland","108","1","1.9","1.7","0.1","9"
"","Tripura","212","0","4.4","1.0","-0.3","17"
