"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4804","0","98.0","44.9","-1.2","48","0.0"
"","Haryana","6103","0","114.1","111.5","1.3","246","0.0"
"","Rajasthan","10934","0","214.4","62.1","0.9","748","0.0"
"","Delhi","3217","0","59.9","44.7","-0.9","57","0.0"
"","UP","14398","0","267.4","110.6","2.2","930","2.2"
"","Uttarakhand","1680","0","33.0","17.9","0.2","139","0.0"
"","HP","1444","0","26.8","17.9","-0.3","78","0.0"
"","J&K","1978","495","38.1","33.2","-2.6","201","9.0"
"","Chandigarh","175","0","3.2","3.2","0.0","28","0.0"
"WR","Chhattisgarh","3279","0","71.7","22.4","-0.3","175","0.0"
"","Gujarat","14210","0","314.2","84.3","4.3","485","0.0"
"","MP","10676","0","214.7","145.4","-2.0","318","0.0"
"","Maharashtra","18678","0","408.4","131.9","-0.5","573","0.0"
"","Goa","541","0","12.5","11.6","0.3","65","0.0"
"","DD","324","0","7.3","6.8","0.5","40","0.0"
"","DNH","775","0","18.1","18.1","0.0","35","0.0"
"","Essar steel","302","0","5.2","5.7","-0.5","241","0.0"
"SR","Andhra Pradesh","8363","0","176.0","78.4","0.0","581","0.0"
"","Telangana","8313","0","174.7","68.0","1.2","588","0.0"
"","Karnataka","9015","0","173.2","28.8","-0.7","590","0.0"
"","Kerala","3461","0","69.7","51.7","1.5","208","0.0"
"","Tamil Nadu","14213","0","293.5","146.4","0.0","886","0.0"
"","Pondy","379","0","7.6","8.0","-0.4","27","0.0"
"ER","Bihar","4076","0","71.3","70.3","0.1","100","0.0"
"","DVC","3011","0","63.5","-36.6","0.3","200","0.0"
"","Jharkhand","1218","0","23.6","14.8","-0.3","50","0.0"
"","Odisha","3855","0","78.4","7.1","0.4","200","0.0"
"","West Bengal","6656","0","115.2","34.9","1.9","400","0.0"
"","Sikkim","100","0","1.3","1.2","0.1","50","0.0"
"NER","Arunachal Pradesh","106","2","2.0","1.6","0.3","34","0.0"
"","Assam","1432","4","23.8","17.8","0.7","172","0.6"
"","Manipur","164","43","2.4","2.3","0.1","18","0.0"
"","Meghalaya","329","0","5.9","3.0","0.1","41","0.0"
"","Mizoram","92","1","1.7","0.8","0.2","17","0.0"
"","Nagaland","107","2","2.1","2.0","-0.2","29","0.0"
"","Tripura","228","0","3.6","2.6","-0.7","14","0.0"
