"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5402","0.0","100.7","49.2","1.3","161"
"","Haryana","5770","0.0","103.3","55.7","-1.6","202"
"","Rajasthan","9290","0.0","192.0","81.7","9.3","850"
"","Delhi","3019","0.0","57.1","36.8","-0.4","287"
"","UP","9078","3825.0","220.9","92.4","-1.1","298"
"","Uttarakhand","1711","80.0","32.3","24.1","0.6","139"
"","HP","1311","0.0","23.9","17.6","0.7","129"
"","J&K","1933","0.0","40.2","30.4","3.0","218"
"","Chandigarh","181","0.0","3.3","3.2","0.1","21"
"WR","Chhattisgarh","2972","18","62.7","11.7","-0.1","190"
"","Gujarat","12895","0","282.7","55.6","-2.0","302"
"","MP","9625","0","203.5","125.9","-2.4","403"
"","Maharashtra","17848","58","383.4","100.5","-3.0","495"
"","Goa","405","0","7.7","7.4","0.0","30"
"","DD","277","0","6.2","6.3","-0.1","49"
"","DNH","656","0","14.6","15.2","-0.6","88"
"","Essar steel","421","0","8.3","9.2","-0.8","65"
"SR","Andhra Pradesh","5414","700","131.7","22.4","8.6","330"
"","Telangana","5834","300","120.3","69.8","4.0","245"
"","Karnataka","7628","600","163.0","22.8","1.8","373"
"","Kerala","3222","125","60.2","36.6","2.4","203"
"","Tamil Nadu","10882","945","238.1","73.6","2.6","515"
"","Pondy","298","0","6.0","6.0","0.0","35"
"ER","Bihar","2535","100","49.2","50.9","-3.7","190"
"","DVC","2333","0","54.8","-14.2","1.5","340"
"","Jharkhand","1093","0","20.9","10.3","-0.3","90"
"","Odisha","3590","0","69.4","21.8","1.8","320"
"","West Bengal","6211","0","106.6","13.8","0.6","220"
"","Sikkim","99","0","1.5","1.7","-0.2","30"
"NER","Arunachal Pradesh","110","2","1.8","1.4","0.4","44"
"","Assam","1145","110","18.9","12.9","1.4","168"
"","Manipur","130","1","2.3","2.2","0.1","42"
"","Meghalaya","285","1","4.6","3.8","-0.7","70"
"","Mizoram","70","2","1.2","1.0","0.3","31"
"","Nagaland","95","2","1.9","1.1","0.3","42"
"","Tripura","195","6","1.9","0.1","-0.4","80"
