"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4527","0","92.1","51.8","0.5","190"
"","Haryana","6007","0","105.1","65.9","-0.6","186"
"","Rajasthan","9701","0","201.2","78.0","2.1","468"
"","Delhi","3215","13","58.9","44.3","0.4","231"
"","UP","10443","1530","223.2","108.1","2.7","535"
"","Uttarakhand","1751","75","32.8","24.7","2.2","202"
"","HP","1321","0","23.8","17.5","0.8","99"
"","J&K","1961","490","40.8","31.3","-0.2","136"
"","Chandigarh","184","0","3.4","3.4","0.3","16"
"WR","Chhattisgarh","3135","96","65.2","16.9","0.9","248"
"","Gujarat","11951","4","260.9","52.9","-1.3","514"
"","MP","9977","0","217.9","136.5","-3.0","270"
"","Maharashtra","18371","31","392.5","94.0","-1.8","622"
"","Goa","432","0","8.8","7.6","0.7","57"
"","DD","283","0","6.3","6.1","0.2","44"
"","DNH","684","0","15.8","16.1","-0.3","0"
"","Essar steel","397","0","7.5","7.0","0.5","148"
"SR","Andhra Pradesh","5372","0","105.9","16.9","1.5","750"
"","Telangana","5799","0","123.0","75.2","-0.8","384"
"","Karnataka","7623","800","158.4","27.8","-0.2","858"
"","Kerala","3232","0","62.0","41.6","2.6","319"
"","Tamil Nadu","11104","0","222.6","95.2","1.7","529"
"","Pondy","270","0","5.4","5.4","-0.1","34"
"ER","Bihar","3170","200","60.5","62.0","-3.4","250"
"","DVC","2386","0","57.7","-10.3","-0.1","280"
"","Jharkhand","954","0","23.7","11.5","-0.3","150"
"","Odisha","3680","0","63.3","21.3","2.6","350"
"","West Bengal","6853","0","127.7","26.7","1.7","340"
"","Sikkim","97","0","1.6","0.9","0.6","21"
"NER","Arunachal Pradesh","109","2","1.9","1.6","0.3","43"
"","Assam","1317","22","21.8","16.8","1.0","229"
"","Manipur","153","1","2.4","2.5","-0.1","27"
"","Meghalaya","302","1","5.2","4.2","-0.3","40"
"","Mizoram","85","5","1.3","1.2","0.1","30"
"","Nagaland","99","6","1.8","1.5","0.2","37"
"","Tripura","218","3","3.5","0.8","0.7","45"
