"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5210","0","110.9","58.8","-1.4","94","0.0"
"","Haryana","6499","0","137.5","99.3","0.0","143","0.0"
"","Rajasthan","9676","0","202.2","63.3","-2.7","374","0.0"
"","Delhi","3595","0","75.3","59.5","-1.1","55","0.0"
"","UP","15397","0","299.3","131.2","1.9","570","4.0"
"","Uttarakhand","1548","0","31.8","16.1","0.4","208","0.0"
"","HP","1285","0","23.7","10.9","1.0","186","1.5"
"","J&K","2292","573","40.0","32.1","-1.1","201","9.5"
"","Chandigarh","181","0","3.3","3.4","-0.1","19","0.0"
"WR","Chhattisgarh","3230","0","75.7","25.9","-1.5","158","0.0"
"","Gujarat","15334","0","343.1","87.0","2.5","370","0.0"
"","MP","7813","0","168.1","114.6","-2.2","249","0.0"
"","Maharashtra","16971","0","368.4","122.6","-5.5","427","0.0"
"","Goa","541","0","10.8","10.4","-0.2","80","0.0"
"","DD","311","0","7.2","6.6","0.6","48","0.0"
"","DNH","770","0","18.1","18.2","-0.1","27","0.0"
"","Essar steel","312","0","5.9","5.7","0.2","266","0.0"
"SR","Andhra Pradesh","6836","0","149.7","63.2","-0.9","376","0.0"
"","Telangana","6529","0","142.9","47.6","-2.4","451","0.0"
"","Karnataka","7131","0","138.3","24.4","-0.7","518","0.0"
"","Kerala","3026","0","61.8","45.0","0.9","219","0.0"
"","Tamil Nadu","11497","0","249.8","133.4","-1.6","381","0.0"
"","Pondy","334","0","6.6","7.1","-0.5","46","0.0"
"ER","Bihar","4627","0","83.8","83.5","-2.0","205","0.0"
"","DVC","2917","0","61.6","-26.1","0.1","210","0.0"
"","Jharkhand","1035","0","22.3","18.6","-1.8","50","0.0"
"","Odisha","4597","0","90.4","17.6","7.4","520","0.0"
"","West Bengal","7753","0","156.5","45.6","2.5","280","0.0"
"","Sikkim","87","0","0.8","1.3","-0.5","15","0.0"
"NER","Arunachal Pradesh","108","1","2.1","2.0","-0.1","9","0.0"
"","Assam","1675","90","29.1","23.3","0.6","131","1.7"
"","Manipur","156","2","2.2","2.3","-0.1","25","0.0"
"","Meghalaya","317","0","6.0","2.8","0.2","43","0.0"
"","Mizoram","87","2","1.8","0.4","1.0","43","0.0"
"","Nagaland","133","1","1.9","2.2","-0.6","41","0.0"
"","Tripura","280","1","4.9","3.6","0.7","32","0.0"
