"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5698","0","112.0","58.4","-0.8","127","0.0"
"","Haryana","6570","0","124.7","76.9","-0.2","110","0.0"
"","Rajasthan","13672","0","242.6","77.1","-1.3","477","0.0"
"","Delhi","4338","0","74.5","62.8","-0.1","198","0.0"
"","UP","15897","0","292.3","124.5","-0.9","835","0.0"
"","Uttarakhand","2086","0","40.3","24.8","-0.2","70","0.1"
"","HP","1688","0","31.3","24.5","0.1","176","0.0"
"","J&K(UT) and Ladakh(UT)","2389","597","49.9","43.7","0.9","304","11.8"
"","Chandigarh","275","0","4.7","4.6","0.1","40","0.0"
"WR","Chhattisgarh","3553","0","75.8","19.1","-1.4","244","0.0"
"","Gujarat","15651","0","324.5","88.0","0.4","734","0.0"
"","MP","13747","0","242.4","124.9","-2.8","475","0.0"
"","Maharashtra","21596","0","437.2","140.9","2.7","736","0.0"
"","Goa","591","0","11.0","10.7","-0.2","95","0.0"
"","DD","327","0","7.3","7.0","0.3","45","0.0"
"","DNH","810","0","18.9","18.9","0.0","48","0.0"
"","Essar steel","360","0","6.5","6.4","0.1","269","0.0"
"SR","Andhra Pradesh","7668","0","161.3","61.6","-0.8","376","0.0"
"","Telangana","10851","0","209.3","112.6","0.8","588","0.0"
"","Karnataka","11770","0","215.4","56.0","-1.9","479","0.0"
"","Kerala","3725","0","74.4","57.0","0.9","183","0.0"
"","Tamil Nadu","13878","0","291.7","150.1","-1.5","489","0.0"
"","Pondy","357","0","7.4","7.6","-0.2","33","0.0"
"ER","Bihar","4320","0","79.7","77.8","0.3","150","0.0"
"","DVC","3074","0","64.3","-31.9","0.0","400","0.0"
"","Jharkhand","1309","0","24.2","16.3","-1.3","100","0.0"
"","Odisha","3687","0","66.0","0.2","0.5","300","0.0"
"","West Bengal","6327","0","109.1","27.4","-0.4","200","0.0"
"","Sikkim","142","0","2.1","1.4","0.7","40","0.0"
"NER","Arunachal Pradesh","122","2","2.2","1.9","0.2","66","0.0"
"","Assam","1376","10","22.4","18.6","0.5","181","0.1"
"","Manipur","205","3","2.6","3.1","-0.5","26","0.0"
"","Meghalaya","366","0","6.4","3.1","0.9","35","0.7"
"","Mizoram","105","1","1.7","1.4","0.2","39","0.0"
"","Nagaland","126","1","2.2","2.1","0.0","25","0.0"
"","Tripura","226","1","3.5","1.6","1.0","95","0.0"
