"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4727","1085","104.2","57.0","1.9","246"
"","Haryana","6170","164","119.2","63.5","0.3","307"
"","Rajasthan","8545","0","184.6","42.8","3.1","591"
"","Delhi","3606","0","67.9","42.4","1.4","265"
"","UP","9008","3255","211.7","94.7","-1.9","369"
"","Uttarakhand","1687","75","31.0","18.5","2.7","340"
"","HP","1251","0","23.8","14.3","1.3","155"
"","J&K","1792","0","32.1","22.6","2.6","226"
"","Chandigarh","194","0","3.6","3.5","0.1","34"
"WR","Chhattisgarh","3199","18","69.0","11.4","-0.7","332"
"","Gujarat","13338","0","300.8","69.1","1.9","400"
"","MP","7909","0","174.9","96.0","0.3","276"
"","Maharashtra","20032","210","429.6","153.7","-0.5","477"
"","Goa","429","0","8.4","8.9","-0.5","65"
"","DD","264","0","6.0","10.4","-4.4","41"
"","DNH","659","0","15.1","10.6","4.5","8"
"","Essar steel","396","0","8.3","7.5","0.8","71"
"SR","Andhra Pradesh","4974","900","113.9","31.0","1.8","410"
"","Telangana","6272","500","139.6","58.5","3.8","431"
"","Karnataka","7332","600","154.3","7.9","1.9","472"
"","Kerala","3005","75","57.1","30.6","2.2","281"
"","Tamil Nadu","9524","838","214.6","50.0","2.0","549"
"","Pondy","273","30","5.6","5.3","0.3","52"
"ER","Bihar","2571","0","50.2","50.4","-2.6","90"
"","DVC","2520","0","55.8","-16.4","0.2","170"
"","Jharkhand","1015","0","21.1","12.5","-0.8","30"
"","Odisha","3648","0","71.0","14.5","2.0","320"
"","West Bengal","7019","0","128.7","30.3","1.1","270"
"","Sikkim","87","0","1.2","1.1","0.1","24"
"NER","Arunachal Pradesh","87","10","1.5","1.2","0.3","32"
"","Assam","1105","270","22.4","13.4","2.5","146"
"","Manipur","126","1","1.6","2.0","-0.3","30"
"","Meghalaya","263","2","3.3","1.1","-1.1","34"
"","Mizoram","64","2","1.1","1.0","0.1","23"
"","Nagaland","100","2","1.8","1.2","0.2","41"
"","Tripura","222","2","3.5","1.0","0.3","62"
