"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5242","0","106.1","20.5","0.4","141","0.0"
"","Haryana","6364","0","118.5","54.8","2.1","219","0.0"
"","Rajasthan","11114","0","214.1","75.1","2.0","322","1.3"
"","Delhi","3968","0","66.5","49.7","-1.3","238","0.0"
"","UP","14244","560","288.8","99.4","0.2","737","0.3"
"","Uttarakhand","2051","0","37.7","29.5","0.0","95","0.0"
"","HP","1544","0","27.5","22.5","1.0","133","0.0"
"","J&K","2148","537","46.5","42.7","0.0","61","11.0"
"","Chandigarh","221","0","3.5","3.2","0.3","50","0.0"
"WR","Chhattisgarh","3262","0","73.1","15.8","-0.2","240","0.2"
"","Gujarat","13802","0","297.9","121.8","1.3","278","0.0"
"","MP","9587","0","214.6","121.7","-2.2","537","0.0"
"","Maharashtra","20405","0","418.1","133.3","-0.9","304","0.0"
"","Goa","446","0","9.7","8.8","0.3","65","0.0"
"","DD","332","0","7.3","6.6","0.7","81","0.0"
"","DNH","745","0","17.4","16.4","1.0","85","0.0"
"","Essar steel","494","0","9.4","9.2","0.2","120","0.0"
"SR","Andhra Pradesh","8516","0","168.2","46.9","0.6","758","0.1"
"","Telangana","9050","0","181.8","74.1","-0.4","346","0.1"
"","Karnataka","9863","0","211.4","87.5","0.6","545","0.2"
"","Kerala","3383","0","67.9","52.8","1.2","203","0.1"
"","Tamil Nadu","13643","0","290.0","159.9","1.3","680","0.2"
"","Pondy","334","0","6.6","7.0","-0.4","23","0.0"
"ER","Bihar","3868","0","69.6","62.5","-1.2","0","0.0"
"","DVC","3054","0","67.2","-35.1","-1.7","50","0.0"
"","Jharkhand","1208","0","22.0","13.6","-1.8","100","0.0"
"","Odisha","4173","0","73.5","18.8","1.3","620","0.0"
"","West Bengal","6755","0","118.7","19.1","1.6","300","0.0"
"","Sikkim","105","0","1.6","1.7","-0.1","5","0.0"
"NER","Arunachal Pradesh","120","1","2.4","1.9","0.4","35","0.0"
"","Assam","1391","20","22.8","19.6","0.7","154","0.4"
"","Manipur","188","2","2.7","2.8","-0.1","14","0.0"
"","Meghalaya","323","2","5.8","3.6","0.0","47","0.0"
"","Mizoram","97","1","1.9","0.9","0.1","31","0.0"
"","Nagaland","114","2","2.0","1.8","0.0","41","0.0"
"","Tripura","215","9","4.1","2.0","0.7","62","0.0"
