"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10301","0","228.5","142.4","-0.8","260","0.0"
"","Haryana","8078","0","163.6","134.0","1.3","176","0.2"
"","Rajasthan","7723","0","165.6","60.0","1.7","326","0.0"
"","Delhi","5556","0","112.5","92.0","-1.8","74","0.0"
"","UP","17974","0","372.7","183.2","0.9","355","0.4"
"","Uttarakhand","1999","35","43.2","24.8","0.9","235","0.3"
"","HP","1326","0","26.8","-4.2","3.7","273","0.0"
"","J&K","1881","470","37.1","17.2","-5.7","5","8.9"
"","Chandigarh","313","0","5.7","6.1","-0.4","24","0.0"
"WR","Chhattisgarh","3132","0","69.3","9.1","-1.6","151","0.0"
"","Gujarat","13146","0","281.0","60.3","3.6","550","0.0"
"","MP","6764","0","151.2","69.5","-0.2","292","0.0"
"","Maharashtra","18062","0","391.3","87.6","3.7","652","0.0"
"","Goa","486","0","9.6","8.4","0.5","55","0.3"
"","DD","326","0","7.1","6.4","0.7","65","0.0"
"","DNH","747","0","17.5","16.7","0.8","76","0.0"
"","Essar steel","585","0","12.0","12.2","-0.2","230","0.0"
"SR","Andhra Pradesh","7800","0","174.6","18.4","1.9","606","0.0"
"","Telangana","8707","0","186.8","84.0","-0.5","555","0.0"
"","Karnataka","8998","0","176.5","53.6","1.2","608","0.0"
"","Kerala","3233","0","62.3","28.9","0.6","284","0.0"
"","Tamil Nadu","14822","0","319.6","100.4","-0.3","424","0.0"
"","Pondy","360","0","7.7","7.7","0.0","61","0.0"
"ER","Bihar","4775","0","83.2","82.0","1.1","160","0.0"
"","DVC","3002","0","67.2","-30.8","-2.1","80","0.0"
"","Jharkhand","1079","0","20.8","16.7","-1.2","50","0.0"
"","Odisha","4382","0","82.7","41.0","5.6","650","0.6"
"","West Bengal","7906","0","155.1","40.3","3.0","480","0.0"
"","Sikkim","92","0","1.2","1.3","-0.2","20","0.0"
"NER","Arunachal Pradesh","99","5","2.2","3.0","-0.9","2","0.0"
"","Assam","1542","215","31.0","26.0","0.7","189","2.3"
"","Manipur","162","4","2.3","2.5","-0.2","14","0.0"
"","Meghalaya","294","2","5.8","1.1","-0.4","29","0.0"
"","Mizoram","81","2","1.5","1.0","-0.1","1","0.0"
"","Nagaland","115","1","2.1","2.3","-0.6","4","0.0"
"","Tripura","259","2","4.5","4.3","-0.9","34","0.0"
