"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5854","0","128.7","32.8","0.0","109","0.0"
"","Haryana","6542","0","135.0","95.6","0.4","214","0.1"
"","Rajasthan","10798","0","216.2","33.2","0.7","296","0.0"
"","Delhi","3720","0","72.7","56.4","-0.9","74","0.0"
"","UP","14023","210","296.0","115.4","-0.9","304","0.0"
"","Uttarakhand","1825","0","34.8","13.4","1.0","237","0.0"
"","HP","1442","0","26.8","13.7","1.1","165","0.1"
"","J&K","2269","567","37.6","34.7","-5.3","303","8.9"
"","Chandigarh","179","0","3.3","3.3","0.0","28","0.0"
"WR","Chhattisgarh","4317","0","96.7","27.7","-0.8","301","0.0"
"","Gujarat","16564","0","367.3","124.4","6.3","553","0.0"
"","MP","11683","0","255.3","141.6","-0.9","466","0.0"
"","Maharashtra","24922","862","513.4","200.3","-1.8","550","14.2"
"","Goa","470","0","9.3","9.9","-1.0","71","0.0"
"","DD","326","0","7.2","6.4","0.8","104","0.0"
"","DNH","737","0","17.3","16.6","0.7","76","0.0"
"","Essar steel","510","0","10.2","9.5","0.7","282","0.0"
"SR","Andhra Pradesh","9156","0","191.3","70.5","7.3","498","0.0"
"","Telangana","10280","0","223.9","112.3","3.0","496","0.0"
"","Karnataka","9772","0","199.9","45.6","2.6","493","0.0"
"","Kerala","3621","0","69.6","44.5","0.6","321","0.0"
"","Tamil Nadu","13739","0","292.3","141.9","1.3","494","0.0"
"","Pondy","340","0","6.9","7.1","-0.2","34","0.0"
"ER","Bihar","4578","0","84.8","80.7","0.7","200","0.0"
"","DVC","2707","-465","54.9","-17.8","3.6","525","1.4"
"","Jharkhand","1277","0","24.3","13.9","0.1","75","0.0"
"","Odisha","4842","-200","100.6","36.1","2.0","200","-0.6"
"","West Bengal","7848","0","148.5","44.7","2.7","250","0.0"
"","Sikkim","92","0","1.3","1.2","0.1","15","0.0"
"NER","Arunachal Pradesh","112","3","2.3","1.8","0.5","81","0.0"
"","Assam","1547","36","25.6","19.5","1.2","240","0.7"
"","Manipur","186","2","2.5","2.4","0.1","28","0.0"
"","Meghalaya","299","0","5.2","1.6","-0.1","56","0.0"
"","Mizoram","76","1","1.4","0.7","0.2","31","0.0"
"","Nagaland","115","2","2.2","1.7","0.1","8","0.0"
"","Tripura","253","1","3.9","2.6","0.4","63","0.0"
