"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5677","0","109.0","61.1","0.8","158"
"","Haryana","5813","0","113.8","102.8","0.6","187"
"","Rajasthan","8134","0","169.9","60.9","-0.6","194"
"","Delhi","3236","0","61.2","50.4","-0.5","218"
"","UP","12738","0","272.2","106.5","1.6","356"
"","Uttarakhand","1728","0","32.2","19.2","-0.2","187"
"","HP","1361","0","26.7","17.0","1.7","230"
"","J&K","1962","491","42.0","34.1","-0.1","97"
"","Chandigarh","181","0","3.2","3.4","-0.2","15"
"WR","Chhattisgarh","3675","0","83.1","21.2","0.0","272"
"","Gujarat","14090","0","307.9","121.1","2.7","614"
"","MP","8000","0","161.3","97.6","-2.0","270"
"","Maharashtra","21037","0","455.7","152.8","-3.1","411"
"","Goa","488","0","9.7","9.0","0.0","99"
"","DD","324","0","7.1","6.8","0.3","56"
"","DNH","741","0","16.9","16.9","0.0","28"
"","Essar steel","396","0","7.4","8.3","-0.9","166"
"SR","Andhra Pradesh","7200","0","163.8","22.3","1.5","342"
"","Telangana","8705","0","177.0","81.5","0.3","238"
"","Karnataka","9887","0","218.8","77.0","4.0","443"
"","Kerala","3615","0","71.2","53.5","2.3","183"
"","Tamil Nadu","14572","0","310.1","152.7","0.5","632"
"","Pondy","339","0","6.9","7.0","-0.1","59"
"ER","Bihar","3191","0","57.3","56.2","0.1","200"
"","DVC","3068","0","77.3","-40.9","2.0","30"
"","Jharkhand","1212","0","21.6","16.0","-0.5","210"
"","Odisha","4042","0","74.8","17.5","0.4","30"
"","West Bengal","6611","0","110.7","26.4","0.6","110"
"","Sikkim","100","0","1.6","1.5","0.1","5"
"NER","Arunachal Pradesh","103","3","1.9","1.5","0.4","31"
"","Assam","1210","127","20.3","13.1","3.6","318"
"","Manipur","153","1","2.1","1.8","0.3","41"
"","Meghalaya","269","0","5.4","2.8","0.1","88"
"","Mizoram","85","1","1.5","1.0","0.4","33"
"","Nagaland","111","1","1.9","1.3","0.5","19"
"","Tripura","173","7","2.4","0.3","1.3","121"
