"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11062","0","254.0","141.7","-0.5","97","0.0"
"","Haryana","8729","0","176.9","143.1","1.4","242","0.0"
"","Rajasthan","10090","0","218.2","52.9","1.1","501","0.0"
"","Delhi","5530","0","111.0","88.1","-0.3","176","0.0"
"","UP","16748","0","342.9","180.7","0.3","182","0.0"
"","Uttarakhand","1846","80","39.0","16.3","0.7","174","0.2"
"","HP","1390","0","29.8","-0.7","2.7","195","0.0"
"","J&K","2064","516","41.7","20.9","-3.9","50","9.9"
"","Chandigarh","295","0","5.9","6.5","-0.6","7","0.0"
"WR","Chhattisgarh","3597","0","79.8","25.4","-1.4","227","0.0"
"","Gujarat","13765","0","307.4","68.2","2.3","360","0.0"
"","MP","7692","0","165.5","77.4","1.4","234","0.0"
"","Maharashtra","18917","0","418.0","131.2","-0.7","312","0.0"
"","Goa","403","0","8.6","8.9","-0.9","59","0.0"
"","DD","347","0","7.7","6.9","0.8","52","0.0"
"","DNH","804","0","18.9","17.2","1.7","98","0.0"
"","Essar steel","539","0","11.1","11.0","0.1","251","0.0"
"SR","Andhra Pradesh","8412","0","183.8","20.8","2.1","490","0.0"
"","Telangana","9840","0","210.4","71.5","1.4","450","0.0"
"","Karnataka","8599","0","180.1","37.6","-1.5","362","0.0"
"","Kerala","3215","0","63.8","31.0","0.8","305","0.0"
"","Tamil Nadu","14189","671","308.1","94.9","3.4","957","2.0"
"","Pondy","333","30","6.4","6.5","-0.1","55","0.2"
"ER","Bihar","4735","0","92.5","93.5","-1.3","356","0.0"
"","DVC","2809","0","65.0","-26.4","8.1","550","2.4"
"","Jharkhand","1109","0","22.8","17.9","-1.4","185","0.0"
"","Odisha","4808","0","95.1","30.3","1.2","412","0.0"
"","West Bengal","8509","0","175.4","64.3","1.9","456","0.0"
"","Sikkim","103","0","0.8","1.3","-0.4","20","0.0"
"NER","Arunachal Pradesh","133","0","2.2","2.4","-0.2","6","0.0"
"","Assam","1760","102","33.8","28.6","1.3","209","0.9"
"","Manipur","181","0","2.2","2.3","-0.1","34","0.0"
"","Meghalaya","302","0","5.2","0.0","-0.2","8","0.0"
"","Mizoram","78","0","1.5","0.8","0.3","4","0.0"
"","Nagaland","106","2","2.3","1.6","0.2","24","0.0"
"","Tripura","266","3","4.7","3.8","0.5","61","0.0"
