"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5636","0","107.3","38.7","0.0","255"
"","Haryana","6257","0","119.3","79.3","-0.1","322"
"","Rajasthan","9107","383","201.9","67.1","1.2","221"
"","Delhi","3247","0","58.0","43.6","0.0","267"
"","UP","12811","505","264.7","85.0","2.0","389"
"","Uttarakhand","1781","0","32.8","17.8","1.4","194"
"","HP","1372","0","25.8","19.3","0.6","155"
"","J&K","1911","478","35.9","36.5","-4.0","7"
"","Chandigarh","201","0","3.4","3.4","0.0","22"
"WR","Chhattisgarh","3004","0","65.7","10.4","-0.5","238"
"","Gujarat","12606","0","266.5","85.0","0.0","478"
"","MP","11257","0","220.5","122.3","-2.1","243"
"","Maharashtra","19165","0","408.3","123.0","-0.6","908"
"","Goa","430","0","8.7","7.4","0.6","37"
"","DD","284","0","6.3","6.1","0.2","32"
"","DNH","681","0","15.5","15.7","-0.2","46"
"","Essar steel","536","0","8.2","9.5","-1.3","250"
"SR","Andhra Pradesh","5788","0","127.1","10.2","-1.3","471"
"","Telangana","7277","0","143.2","70.8","0.9","628"
"","Karnataka","7632","0","161.7","48.8","2.3","607"
"","Kerala","3294","0","59.9","50.6","2.4","220"
"","Tamil Nadu","11024","0","224.8","119.0","1.6","696"
"","Pondy","299","0","5.9","6.3","-0.4","57"
"ER","Bihar","3371","0","58.4","57.8","-2.0","0"
"","DVC","2590","0","60.2","-29.9","0.3","0"
"","Jharkhand","1128","0","23.6","14.1","1.6","0"
"","Odisha","3761","0","62.3","19.9","-1.8","0"
"","West Bengal","6211","0","98.4","21.5","-1.0","0"
"","Sikkim","93","0","1.5","1.5","0.0","0"
"NER","Arunachal Pradesh","88","2","1.8","1.6","0.3","33"
"","Assam","1372","18","21.8","15.8","2.1","145"
"","Manipur","137","2","2.2","2.3","-0.1","29"
"","Meghalaya","261","0","4.7","3.9","-0.3","19"
"","Mizoram","85","2","1.5","1.3","0.2","23"
"","Nagaland","97","2","1.8","1.8","-0.1","18"
"","Tripura","202","9","3.3","1.1","1.1","61"
