"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11281","0","246.5","129.7","-1.7","107","0.0"
"","Haryana","8296","0","172.2","127.2","1.1","259","0.0"
"","Rajasthan","9872","0","208.5","52.3","-1.7","770","0.0"
"","Delhi","5172","0","106.4","86.7","1.0","266","0.0"
"","UP","19031","170","394.1","179.6","0.4","754","0.0"
"","Uttarakhand","2006","0","44.2","18.5","1.0","183","0.0"
"","HP","1452","0","29.6","5.0","1.8","174","0.0"
"","J&K","2155","539","45.9","20.7","0.7","350","10.9"
"","Chandigarh","303","0","5.7","6.3","-0.6","31","0.0"
"WR","Chhattisgarh","3804","0","89.6","30.7","-1.9","286","0.0"
"","Gujarat","14894","0","319.2","79.1","8.1","647","0.0"
"","MP","8399","0","187.8","98.6","0.0","449","0.0"
"","Maharashtra","20898","0","473.8","117.6","3.9","1316","0.0"
"","Goa","541","0","11.5","12.8","-1.9","140","0.0"
"","DD","340","0","7.6","7.2","0.4","38","0.0"
"","DNH","767","0","17.9","18.1","-0.2","51","0.0"
"","Essar steel","316","0","6.4","6.2","0.1","290","0.0"
"SR","Andhra Pradesh","10170","0","204.0","31.0","-0.1","498","0.0"
"","Telangana","7989","0","172.7","51.2","0.3","354","0.0"
"","Karnataka","11129","0","218.4","60.5","0.7","496","0.0"
"","Kerala","3767","0","73.3","59.1","1.8","441","0.0"
"","Tamil Nadu","15848","0","355.5","141.8","-2.2","493","0.0"
"","Pondy","439","0","9.0","9.2","-0.2","54","0.0"
"ER","Bihar","5396","0","106.7","104.8","-2.1","500","0.0"
"","DVC","3034","0","66.8","-42.8","-1.4","150","0.0"
"","Jharkhand","1117","0","26.6","21.1","0.1","150","0.0"
"","Odisha","4301","0","92.9","26.3","5.5","800","0.0"
"","West Bengal","9146","0","192.0","70.6","1.0","350","0.0"
"","Sikkim","95","0","1.3","1.3","-0.1","10","0.0"
"NER","Arunachal Pradesh","126","3","2.3","2.3","0.0","23","0.0"
"","Assam","1819","55","33.9","28.4","1.7","226","2.5"
"","Manipur","146","2","2.5","2.3","0.2","30","0.0"
"","Meghalaya","348","4","6.0","2.3","0.0","123","0.0"
"","Mizoram","91","3","1.7","1.6","-0.1","13","0.0"
"","Nagaland","113","1","2.2","2.3","-0.1","15","0.0"
"","Tripura","311","9","5.8","4.4","0.7","119","0.1"
