"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8395","0","189.2","69.1","-0.5","144","0.0"
"","Haryana","8112","63","180.9","97.1","2.3","852","1.7"
"","Rajasthan","11120","0","242.6","72.8","4.3","854","0.0"
"","Delhi","6254","0","128.4","96.0","0.6","321","0.1"
"","UP","18419","0","403.5","184.1","0.0","248","0.0"
"","Uttarakhand","1945","150","42.1","19.8","1.9","461","0.0"
"","HP","1376","0","27.2","10.0","2.2","474","0.3"
"","J&K","1751","309","37.9","23.6","-4.6","145","8.7"
"","Chandigarh","350","0","6.5","5.9","0.6","65","0.0"
"WR","Chhattisgarh","3640","0","87.6","22.3","0.7","153","0.0"
"","Gujarat","16548","0","364.2","117.4","5.8","481","0.0"
"","MP","9058","0","201.6","108.6","0.2","279","0.0"
"","Maharashtra","23264","0","511.6","151.7","-1.1","427","0.0"
"","Goa","485","0","10.8","10.5","-0.3","26","0.0"
"","DD","322","0","5.8","4.9","0.9","117","0.0"
"","DNH","773","0","18.1","17.5","0.6","80","0.0"
"","Essar steel","397","0","8.0","7.9","0.1","126","0.0"
"SR","Andhra Pradesh","9249","0","188.6","67.5","0.2","496","0.0"
"","Telangana","7565","0","163.6","67.4","-1.4","192","0.0"
"","Karnataka","7635","0","170.2","47.8","-3.0","591","0.0"
"","Kerala","3267","0","63.1","41.7","0.5","180","0.0"
"","Tamil Nadu","14984","0","315.3","106.3","-2.4","589","0.0"
"","Pondy","394","0","8.4","8.6","-0.3","45","0.0"
"ER","Bihar","4624","0","79.4","76.3","0.7","110","0.0"
"","DVC","3188","0","70.7","-43.2","2.0","400","0.0"
"","Jharkhand","1104","0","18.4","12.5","0.7","100","0.0"
"","Odisha","4418","0","92.1","39.6","0.6","280","0.0"
"","West Bengal","8265","0","164.7","48.6","0.8","230","0.0"
"","Sikkim","77","0","0.4","1.2","-0.8","10","0.0"
"NER","Arunachal Pradesh","116","7","2.2","2.9","-0.7","25","0.0"
"","Assam","1504","123","25.3","20.2","0.2","116","1.8"
"","Manipur","158","5","2.2","2.4","-0.2","32","0.0"
"","Meghalaya","299","0","5.2","0.2","0.1","25","0.0"
"","Mizoram","87","3","1.8","1.3","0.1","20","0.0"
"","Nagaland","121","6","2.1","2.2","-0.2","43","0.0"
"","Tripura","247","4","3.9","4.1","0.2","32","0.3"
