"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","3399","0","66.9","46.5","-0.7","166","0.0"
"","Haryana","3959","0","74.7","68.5","0.0","271","0.0"
"","Rajasthan","7330","0","127.9","37.4","-2.7","373","0.0"
"","Delhi","2273","0","44.1","34.4","-2.0","40","0.0"
"","UP","13913","0","238.9","104.7","-0.3","513","0.0"
"","Uttarakhand","1033","0","18.0","3.9","-0.3","103","0.0"
"","HP","775","0","12.0","1.0","-1.3","15","0.0"
"","J&K(UT) and Ladakh(UT)","2085","512","43.2","36.1","-1.3","179","9.3"
"","Chandigarh","140","0","2.3","2.4","-0.2","21","0.0"
"WR","Chhattisgarh","3244","0","73.4","24.1","-2.5","292","0.0"
"","Gujarat","10468","0","207.5","44.8","-2.6","901","0.0"
"","MP","7593","0","150.3","88.8","-0.4","467","0.0"
"","Maharashtra","15472","0","328.0","108.3","0.4","638","0.0"
"","Goa","340","0","6.9","6.8","0.1","23","0.0"
"","DD","67","0","1.5","1.2","0.3","19","0.0"
"","DNH","101","0","2.2","2.2","0.0","54","0.0"
"","Essar steel","319","0","1.4","1.4","0.0","141","0.0"
"SR","Andhra Pradesh","8217","0","159.7","82.2","-0.3","496","0.0"
"","Telangana","10019","0","202.5","109.9","-0.4","779","0.0"
"","Karnataka","10713","0","213.6","67.1","-2.4","609","0.0"
"","Kerala","3521","0","65.7","52.7","0.8","197","0.0"
"","Tamil Nadu","11124","0","245.9","168.1","0.3","613","0.0"
"","Pondy","213","0","4.1","5.1","-1.0","54","0.0"
"ER","Bihar","4161","0","73.3","71.3","-0.3","250","0.0"
"","DVC","1728","0","34.3","-22.7","1.5","391","0.0"
"","Jharkhand","1250","0","23.2","15.2","-0.9","90","0.0"
"","Odisha","3988","0","82.7","3.0","1.7","350","0.0"
"","West Bengal","5999","0","111.8","29.2","0.9","247","0.0"
"","Sikkim","99","0","1.3","1.7","-0.4","9","0.0"
"NER","Arunachal Pradesh","110","2","2.0","1.3","0.6","58","0.0"
"","Assam","1250","31","19.1","16.2","0.0","74","0.4"
"","Manipur","173","2","2.5","2.4","0.1","27","0.0"
"","Meghalaya","289","3","4.7","4.0","0.0","56","0.1"
"","Mizoram","93","1","1.6","1.3","0.0","22","0.0"
"","Nagaland","105","3","2.1","2.0","0.1","12","0.0"
"","Tripura","252","8","3.2","2.7","-0.7","37","0.0"
