"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6470","0","133.1","66.2","-1.2","75","0.0"
"","Haryana","6138","0","135.6","94.0","1.7","156","0.0"
"","Rajasthan","8485","0","184.7","54.4","1.4","268","0.0"
"","Delhi","3346","0","73.1","57.1","-0.5","83","0.0"
"","UP","15900","0","311.2","135.8","0.1","332","0.0"
"","Uttarakhand","1499","0","32.2","11.1","-0.3","186","0.0"
"","HP","1197","0","22.4","7.2","-0.6","108","0.0"
"","J&K","1907","477","35.2","29.2","-4.3","65","8.4"
"","Chandigarh","178","0","3.5","3.9","-0.4","19","0.0"
"WR","Chhattisgarh","3410","0","79.6","34.8","-1.5","264","0.0"
"","Gujarat","12258","0","281.6","67.8","1.4","554","0.0"
"","MP","7620","0","167.8","88.6","-3.2","225","0.0"
"","Maharashtra","16943","0","371.3","129.4","2.3","719","0.0"
"","Goa","541","0","11.2","11.1","-0.5","38","0.0"
"","DD","274","0","4.6","4.2","0.4","37","0.0"
"","DNH","705","0","14.6","14.7","-0.1","72","0.0"
"","Essar steel","356","0","6.6","5.9","0.7","381","0.0"
"SR","Andhra Pradesh","6868","0","154.8","76.0","1.1","366","0.0"
"","Telangana","7836","0","164.0","39.8","-0.8","300","0.0"
"","Karnataka","6997","0","137.1","38.4","-0.5","704","0.0"
"","Kerala","3415","0","68.7","49.2","2.0","198","0.0"
"","Tamil Nadu","13691","0","288.2","134.8","2.3","708","0.0"
"","Pondy","387","0","7.8","8.0","-0.2","38","0.0"
"ER","Bihar","4751","0","86.3","87.4","-4.9","350","0.0"
"","DVC","2371","0","51.2","-14.8","1.4","300","0.0"
"","Jharkhand","979","0","20.5","13.8","-2.1","0","0.0"
"","Odisha","3743","0","77.2","12.5","8.3","500","0.0"
"","West Bengal","6087","0","120.5","30.1","-0.2","250","0.0"
"","Sikkim","37","0","0.3","1.1","-0.8","0","0.0"
"NER","Arunachal Pradesh","115","1","2.0","1.7","-0.1","51","0.0"
"","Assam","1450","186","22.0","13.5","2.3","148","4.0"
"","Manipur","152","3","2.3","2.2","0.1","32","0.0"
"","Meghalaya","292","0","5.1","-0.9","0.5","83","0.0"
"","Mizoram","87","1","1.7","0.2","0.4","23","0.0"
"","Nagaland","117","2","2.1","2.0","-0.2","47","0.0"
"","Tripura","257","3","4.5","2.7","-0.2","96","0.0"
