"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10391","0","239.4","133.5","-1.3","132","0.0"
"","Haryana","8138","0","175.1","143.0","0.2","187","0.0"
"","Rajasthan","10180","0","229.1","62.5","-1.2","495","0.0"
"","Delhi","4836","0","102.1","87.0","-1.9","275","0.0"
"","UP","16975","0","341.6","139.7","-1.3","847","0.0"
"","Uttarakhand","1683","0","37.1","11.1","-0.7","119","0.0"
"","HP","1171","0","25.6","-5.8","-0.8","77","0.0"
"","J&K","2162","541","39.5","18.8","-2.4","210","10.1"
"","Chandigarh","224","0","4.3","4.9","-0.5","9","0.0"
"WR","Chhattisgarh","3815","0","90.8","36.0","-1.4","138","0.0"
"","Gujarat","12851","0","290.3","64.6","3.1","580","0.0"
"","MP","7447","0","165.6","78.5","-4.4","543","0.0"
"","Maharashtra","18520","0","414.1","132.9","-0.4","517","0.0"
"","Goa","541","0","10.2","9.6","0.0","50","0.0"
"","DD","301","0","5.7","6.6","-0.9","34","0.0"
"","DNH","774","0","18.4","18.6","-0.1","40","0.0"
"","Essar steel","334","0","6.2","6.5","-0.3","246","0.0"
"SR","Andhra Pradesh","7163","0","166.8","18.4","0.4","481","0.0"
"","Telangana","9838","0","212.1","104.1","0.9","602","0.0"
"","Karnataka","7893","0","155.9","18.2","0.6","627","0.0"
"","Kerala","2899","0","58.4","40.6","1.8","253","0.0"
"","Tamil Nadu","11445","0","261.3","104.9","-2.2","456","0.0"
"","Pondy","354","0","7.4","7.5","0.0","27","0.0"
"ER","Bihar","5571","0","103.1","99.9","-0.6","205","0.0"
"","DVC","2835","0","60.3","-30.3","-0.2","350","0.0"
"","Jharkhand","1157","0","23.0","14.8","-0.9","50","0.0"
"","Odisha","4242","0","87.8","27.9","0.9","410","0.0"
"","West Bengal","7561","0","151.5","63.4","3.1","500","0.0"
"","Sikkim","71","0","0.6","1.1","-0.5","10","0.0"
"NER","Arunachal Pradesh","105","1","2.1","2.3","-0.1","45","0.0"
"","Assam","1859","85","35.1","30.2","0.5","135","1.3"
"","Manipur","150","3","2.4","2.3","0.1","18","0.0"
"","Meghalaya","309","0","5.4","1.9","-0.1","48","0.0"
"","Mizoram","77","2","1.8","1.2","0.2","13","0.0"
"","Nagaland","140","1","2.4","2.3","-0.2","39","0.0"
"","Tripura","295","2","4.6","4.0","0.1","73","0.0"
