"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5527","0","121.9","80.8","-1.3","79"
"","Haryana","6283","0","123.4","100.6","-0.5","272"
"","Rajasthan","7993","0","171.9","71.3","-1.0","92"
"","Delhi","4495","0","90.8","76.4","-1.8","155"
"","UP","12281","1735","286.1","137.3","-1.6","172"
"","Uttarakhand","1861","92","38.5","19.7","1.3","155"
"","HP","1234","0","25.3","7.9","1.9","213"
"","J&K","1922","481","35.4","20.2","0.1","169"
"","Chandigarh","245","0","4.8","5.2","0.3","10"
"WR","Chhattisgarh","3294","96","74.0","27.0","1.0","76"
"","Gujarat","13288","9","284.5","71.3","-4.0","408"
"","MP","7352","0","156.7","88.9","-0.8","306"
"","Maharashtra","18942","686","427.0","114.9","4.0","532"
"","Goa","409","0","8.8","7.4","1.0","106"
"","DD","292","0","6.6","6.3","0.3","85"
"","DNH","663","0","15.3","15.3","0.6","53"
"","Essar steel","317","0","6.7","6.1","0.6","81"
"SR","Andhra Pradesh","5922","0","137.4","26.6","3.2","431"
"","Telangana","5740","0","128.8","78.0","-0.5","248"
"","Karnataka","7027","350","150.5","22.5","1.4","392"
"","Kerala","3350","125","62.1","38.4","1.3","264"
"","Tamil Nadu","11547","791","275.5","112.6","-0.3","501"
"","Pondy","328","0","6.9","6.9","0.0","35"
"ER","Bihar","2723","300","61.4","56.5","0.3","285"
"","DVC","2462","0","60.5","-31.6","-0.6","305"
"","Jharkhand","1029","0","22.7","11.5","-0.1","135"
"","Odisha","3851","0","75.7","18.6","1.3","435"
"","West Bengal","7361","11","150.4","56.7","3.1","395"
"","Sikkim","86","0","1.3","1.1","0.2","20"
"NER","Arunachal Pradesh","104","2","1.1","1.6","-0.4","34"
"","Assam","1160","171","23.3","16.4","2.5","210"
"","Manipur","140","0","1.5","1.9","-0.4","46"
"","Meghalaya","263","1","4.3","0.9","-0.2","40"
"","Mizoram","81","0","1.3","1.0","0.3","28"
"","Nagaland","120","3","2.0","1.6","0.3","29"
"","Tripura","205","36","4.4","1.1","1.2","74"
