"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5066","0","89.4","30.3","0.7","321"
"","Haryana","5774","0","116.7","54.4","3.7","279"
"","Rajasthan","9651","0","204.3","66.0","3.0","985"
"","Delhi","3234","83","58.5","39.2","1.8","243"
"","UP","10703","1790","219.1","84.2","3.5","380"
"","Uttarakhand","1678","40","32.3","24.9","-0.7","157"
"","HP","1316","0","23.9","20.4","-0.9","173"
"","J&K","1983","350","42.7","34.9","2.6","251"
"","Chandigarh","194","0","3.5","3.3","0.2","6"
"WR","Chhattisgarh","2846","18","62.7","14.2","-0.7","156"
"","Gujarat","12279","0","265.8","42.1","-0.7","335"
"","MP","6871","0","139.5","74.3","-6.8","527"
"","Maharashtra","16739","109","359.5","112.5","-9.8","287"
"","Goa","432","0","8.8","7.9","0.2","140"
"","DD","272","0","6.1","6.1","0.0","32"
"","DNH","645","0","15.6","15.8","1.0","18"
"","Essar steel","416","0","8.9","7.9","1.0","270"
"SR","Andhra Pradesh","5645","0","129.3","24.6","2.7","320"
"","Telangana","5663","11","120.2","69.0","3.9","356"
"","Karnataka","7341","359","151.8","28.1","3.0","436"
"","Kerala","3193","125","57.8","37.7","2.3","330"
"","Tamil Nadu","10822","831","238.3","73.9","-0.5","697"
"","Pondy","298","0","6.1","6.2","-0.1","34"
"ER","Bihar","2656","250","51.2","50.3","-1.8","180"
"","DVC","2304","0","53.1","-13.7","0.1","175"
"","Jharkhand","1027","0","22.9","10.4","0.5","136"
"","Odisha","3509","100","66.5","20.6","2.6","310"
"","West Bengal","6352","0","112.9","13.9","7.1","340"
"","Sikkim","100","0","1.5","1.3","0.2","29"
"NER","Arunachal Pradesh","112","2","1.9","1.4","0.5","44"
"","Assam","1166","55","22.1","13.4","3.5","175"
"","Manipur","135","1","2.2","2.1","0.1","24"
"","Meghalaya","332","0","4.1","4.6","-1.8","63"
"","Mizoram","83","3","1.3","1.1","0.2","21"
"","Nagaland","119","2","2.4","1.6","0.3","26"
"","Tripura","193","10","2.5","0.7","-0.3","36"
