"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5129","0","101.1","38.4","1.0","220"
"","Haryana","6285","0","114.1","80.2","-0.4","204"
"","Rajasthan","9503","664","196.6","72.5","4.2","350"
"","Delhi","3604","0","60.0","48.4","-0.2","312"
"","UP","13027","410","277.8","85.9","0.8","310"
"","Uttarakhand","1876","0","34.2","16.8","1.3","212"
"","HP","1335","0","26.6","21.1","0.8","204"
"","J&K","1972","493","49.0","38.7","6.6","427"
"","Chandigarh","206","0","3.5","3.5","0.0","24"
"WR","Chhattisgarh","3130","0","68.5","10.6","1.8","436"
"","Gujarat","12959","0","275.0","81.5","-2.9","326"
"","MP","10824","0","210.1","116.1","-1.8","290"
"","Maharashtra","19991","0","408.8","115.7","-0.1","593"
"","Goa","434","0","9.0","7.9","0.5","62"
"","DD","287","0","6.3","6.1","0.2","46"
"","DNH","694","0","15.8","16.0","-0.2","22"
"","Essar steel","745","0","12.6","11.6","1.1","210"
"SR","Andhra Pradesh","6841","0","147.6","7.8","1.4","426"
"","Telangana","8002","0","155.2","70.5","1.3","652"
"","Karnataka","9216","0","195.8","65.3","4.0","673"
"","Kerala","3483","0","64.6","55.0","2.2","169"
"","Tamil Nadu","13535","0","288.5","148.8","0.8","867"
"","Pondy","311","0","6.5","6.8","-0.3","26"
"ER","Bihar","3467","0","61.5","57.1","0.5","120"
"","DVC","2495","0","58.5","-27.7","-0.8","240"
"","Jharkhand","1190","0","21.0","13.8","1.5","190"
"","Odisha","3995","0","70.2","21.9","2.3","360"
"","West Bengal","6086","0","101.2","25.5","3.7","300"
"","Sikkim","97","0","1.4","1.2","0.1","15"
"NER","Arunachal Pradesh","105","5","1.8","1.6","0.2","17"
"","Assam","1310","70","20.2","14.2","1.7","170"
"","Manipur","145","1","2.5","2.0","0.6","19"
"","Meghalaya","285","0","4.8","3.5","0.0","27"
"","Mizoram","84","2","1.4","0.9","0.5","22"
"","Nagaland","112","1","2.0","1.5","0.5","22"
"","Tripura","207","0","3.5","0.5","1.4","40"
