"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8081","0","167.3","69.4","1.6","225","0.0"
"","Haryana","6959","0","135.5","84.8","3.1","236","0.2"
"","Rajasthan","9445","0","196.2","76.4","2.5","399","0.0"
"","Delhi","4086","0","84.6","63.9","-1.2","178","0.2"
"","UP","16702","0","351.9","150.6","-0.1","231","0.0"
"","Uttarakhand","1618","0","33.9","7.9","-0.4","102","0.0"
"","HP","1159","0","22.4","4.6","0.0","81","0.0"
"","J&K","2592","648","53.5","28.3","11.4","195","12.7"
"","Chandigarh","208","0","4.1","4.9","-0.8","0","0.0"
"WR","Chhattisgarh","3385","0","81.2","27.3","-1.3","116","0.0"
"","Gujarat","15164","0","332.6","89.4","1.0","386","0.0"
"","MP","7989","0","176.9","103.2","-0.8","398","0.0"
"","Maharashtra","17758","0","385.8","136.3","3.5","489","0.0"
"","Goa","423","0","8.5","7.3","0.9","85","0.0"
"","DD","270","0","5.5","5.4","0.1","27","0.0"
"","DNH","715","0","15.4","14.6","0.9","78","0.0"
"","Essar steel","363","0","7.0","6.3","0.7","181","0.0"
"SR","Andhra Pradesh","6227","0","138.0","45.7","1.1","432","0.0"
"","Telangana","6866","0","148.2","59.5","-0.1","412","0.0"
"","Karnataka","5523","0","113.1","35.7","0.8","405","0.0"
"","Kerala","2971","0","58.9","42.0","1.0","165","0.0"
"","Tamil Nadu","11617","0","247.3","107.6","3.8","544","0.0"
"","Pondy","308","0","6.6","6.9","-0.3","20","0.0"
"ER","Bihar","4019","0","70.6","64.8","-0.5","270","0.0"
"","DVC","2752","0","58.3","-13.0","0.7","240","0.0"
"","Jharkhand","965","0","19.8","15.3","-1.2","90","0.0"
"","Odisha","4286","0","80.6","35.4","1.9","360","0.0"
"","West Bengal","6291","0","115.1","19.2","4.1","470","0.0"
"","Sikkim","70","0","0.8","1.3","-0.5","0","0.0"
"NER","Arunachal Pradesh","112","3","2.2","3.4","-1.1","0","0.0"
"","Assam","1485","31","22.7","17.0","0.6","75","0.8"
"","Manipur","145","3","1.9","2.7","-0.7","11","0.1"
"","Meghalaya","252","0","5.3","-0.5","-0.4","24","0.0"
"","Mizoram","70","5","1.2","1.5","-0.4","3","0.0"
"","Nagaland","113","2","1.8","2.1","-0.5","18","0.0"
"","Tripura","216","2","3.4","4.2","-0.6","14","0.1"
