"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5143","0","113.2","26.0","0.7","134","0.0"
"","Haryana","6120","0","112.8","64.6","1.0","261","0.0"
"","Rajasthan","11088","0","225.8","62.7","0.5","279","0.0"
"","Delhi","3254","0","61.0","47.2","-0.1","151","0.0"
"","UP","12761","0","261.4","108.5","0.2","416","0.0"
"","Uttarakhand","1865","0","34.9","22.0","2.0","218","0.3"
"","HP","1532","5","27.7","18.1","0.6","124","0.0"
"","J&K","2182","545","44.9","36.8","-1.0","208","10.6"
"","Chandigarh","178","0","3.1","3.1","0.1","28","0.0"
"WR","Chhattisgarh","3668","0","78.6","8.5","-1.3","161","0.0"
"","Gujarat","15051","0","330.3","142.0","6.5","366","0.0"
"","MP","13177","0","269.4","154.6","-2.4","737","0.0"
"","Maharashtra","21718","0","453.9","140.0","-1.2","416","0.0"
"","Goa","480","0","10.5","9.8","0.4","101","0.0"
"","DD","316","0","6.8","5.9","0.9","67","0.0"
"","DNH","673","0","14.9","14.0","0.9","105","0.0"
"","Essar steel","498","0","11.1","11.1","0.0","241","0.0"
"SR","Andhra Pradesh","8263","0","181.0","69.2","0.1","532","0.0"
"","Telangana","8202","0","176.4","83.6","1.6","470","0.0"
"","Karnataka","10669","0","203.1","72.9","0.3","655","0.0"
"","Kerala","3421","0","68.7","49.9","0.7","195","0.0"
"","Tamil Nadu","12934","0","265.8","136.7","0.4","484","0.0"
"","Pondy","339","0","6.9","7.2","-0.3","30","0.0"
"ER","Bihar","4095","0","69.4","67.8","-1.0","460","0.0"
"","DVC","3041","0","64.7","-29.3","1.4","396","0.4"
"","Jharkhand","1010","124","23.4","16.8","0.1","169","0.4"
"","Odisha","4565","0","87.0","34.8","1.6","267","0.0"
"","West Bengal","6472","0","109.7","27.2","1.6","309","0.0"
"","Sikkim","99","0","1.4","1.5","-0.1","18","0.0"
"NER","Arunachal Pradesh","115","2","2.1","1.9","0.2","20","0.0"
"","Assam","1410","11","22.8","17.7","0.7","173","0.6"
"","Manipur","172","1","2.5","2.6","-0.2","29","0.0"
"","Meghalaya","335","0","6.0","4.3","-0.1","213","0.0"
"","Mizoram","85","2","1.7","0.8","0.3","11","0.0"
"","Nagaland","120","1","2.1","1.7","0.2","21","0.0"
"","Tripura","221","0","3.3","1.7","-0.2","31","0.0"
