"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10162","0","235.1","135.7","-1.3","114","0.0"
"","Haryana","9489","0","185.7","115.9","-2.1","260","0.0"
"","Rajasthan","8483","0","184.2","81.8","-0.6","238","0.3"
"","Delhi","5733","0","114.6","90.9","-0.9","176","0.0"
"","UP","17375","190","366.8","162.7","-0.3","371","2.7"
"","Uttarakhand","1855","0","34.6","12.2","-0.4","217","1.2"
"","HP","1309","0","26.2","-2.9","3.9","580","0.2"
"","J&K","2013","503","39.2","13.2","0.0","372","9.3"
"","Chandigarh","313","0","6.4","7.0","-0.6","7","0.0"
"WR","Chhattisgarh","2991","113","75.1","20.7","4.1","237","3.0"
"","Gujarat","11204","0","248.1","76.0","-1.1","475","0.0"
"","MP","6862","0","148.4","97.9","-2.2","446","0.0"
"","Maharashtra","16315","0","362.5","100.2","2.1","536","0.0"
"","Goa","393","0","8.3","8.4","-0.5","34","0.0"
"","DD","310","0","7.0","6.2","0.8","76","0.0"
"","DNH","728","0","16.6","16.2","0.3","38","0.0"
"","Essar steel","496","0","9.6","10.5","-0.9","130","0.0"
"SR","Andhra Pradesh","6366","0","139","33","4","703","0.0"
"","Telangana","7088","0","148","84","-1","596","0.0"
"","Karnataka","7456","0","154","42","1","733","0.0"
"","Kerala","3150","0","59","46","1","231","0.0"
"","Tamil Nadu","14191","0","303","114","5","817","0.0"
"","Pondy","350","0","7","8","0","24","0.0"
"ER","Bihar","4037","0","75.2","72.2","-0.3","100","0.0"
"","DVC","2845","0","62.4","-30.4","-1.9","130","0.0"
"","Jharkhand","1118","0","21.1","16.0","-0.7","135","0.0"
"","Odisha","3867","0","77.1","33.4","2.5","300","0.0"
"","West Bengal","7870","0","148.0","53.5","4.3","320","0.0"
"","Sikkim","69","0","1.0","0.9","0.0","10","0.0"
"NER","Arunachal Pradesh","121","2","1.9","2.6","-0.7","39","0.0"
"","Assam","1535","167","28.3","22.6","0.6","256","1.3"
"","Manipur","126","4","1.9","1.8","0.1","37","0.1"
"","Meghalaya","255","0","4.3","-0.4","-0.6","124","0.0"
"","Mizoram","74","2","1.3","1.1","0.1","19","0.0"
"","Nagaland","115","3","1.8","1.7","0.1","5","0.0"
"","Tripura","198","2","3.7","2.8","-1.1","40","0.1"
