"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5275","0","103.0","58.0","-0.3","219"
"","Haryana","6032","0","108.3","76.6","0.0","170"
"","Rajasthan","9530","0","200.5","61.9","1.7","369"
"","Delhi","3339","0","61.4","49.3","1.8","260"
"","UP","11445","965","237.8","107.3","0.8","344"
"","Uttarakhand","1697","0","34.2","24.5","1.5","165"
"","HP","1345","0","24.4","20.3","-0.4","88"
"","J&K","1991","498","41.2","34.4","0.8","220"
"","Chandigarh","183","0","3.4","3.5","0.3","19"
"WR","Chhattisgarh","3557","96","84.4","31.6","-0.3","299"
"","Gujarat","13237","0","298.8","69.0","4.6","451"
"","MP","8273","0","176.7","110.4","-1.5","273"
"","Maharashtra","19522","3","420.0","117.6","-0.8","524"
"","Goa","457","0","9.3","8.1","0.6","28"
"","DD","305","0","6.8","6.2","0.7","104"
"","DNH","712","0","16.7","16.4","0.3","89"
"","Essar steel","458","0","9.3","8.6","0.6","151"
"SR","Andhra Pradesh","7120","0","152.6","20.7","0.8","1361"
"","Telangana","6261","0","143.0","81.1","1.4","739"
"","Karnataka","9435","400","210.4","67.7","2.0","472"
"","Kerala","3741","0","74.1","50.9","1.5","152"
"","Tamil Nadu","14351","0","314.4","151.2","3.3","395"
"","Pondy","332","0","6.8","7.3","-0.4","17"
"ER","Bihar","3305","100","64.1","63.0","-0.8","345"
"","DVC","2338","0","59.3","-31.3","-0.6","325"
"","Jharkhand","976","0","21.7","11.6","0.3","115"
"","Odisha","4030","0","80.0","27.8","1.6","365"
"","West Bengal","7144","0","140.7","39.6","1.6","385"
"","Sikkim","109","0","1.7","1.3","0.4","25"
"NER","Arunachal Pradesh","108","2","2.0","1.7","0.2","37"
"","Assam","1329","32","21.9","14.6","2.6","295"
"","Manipur","144","1","2.2","2.3","-0.1","30"
"","Meghalaya","302","0","5.0","4.2","-0.4","83"
"","Mizoram","83","1","1.3","1.1","0.2","32"
"","Nagaland","98","2","1.8","1.5","0.2","15"
"","Tripura","239","1","3.2","0.9","0.4","78"
