"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7310","0","164.6","46.7","-0.5","90","0.0"
"","Haryana","7095","0","148.4","85.4","1.1","231","0.0"
"","Rajasthan","9223","0","200.9","76.5","2.2","396","3.8"
"","Delhi","4358","0","89.5","64.1","-0.8","168","0.0"
"","UP","16267","0","359.0","166.3","1.2","542","8.8"
"","Uttarakhand","1700","0","34.8","11.3","-0.7","57","0.0"
"","HP","1202","0","23.2","8.0","0.9","162","0.0"
"","J&K","2092","523","41.9","30.2","0.7","307","9.9"
"","Chandigarh","202","0","4.0","4.6","-0.6","0","0.0"
"WR","Chhattisgarh","3481","0","80.3","17.7","-0.6","192","0.0"
"","Gujarat","16349","0","360.1","102.5","2.9","746","0.0"
"","MP","8511","0","192.1","121.2","2.4","393","0.0"
"","Maharashtra","17169","0","382.1","142.8","0.6","395","0.0"
"","Goa","430","0","9.4","8.3","0.7","83","0.0"
"","DD","315","0","7.1","6.7","0.4","53","0.0"
"","DNH","745","0","16.8","15.8","1.0","84","0.0"
"","Essar steel","230","0","4.5","4.7","-0.3","111","0.0"
"SR","Andhra Pradesh","6531","0","141.2","39.0","0.7","567","0.0"
"","Telangana","6484","0","145.6","38.9","1.0","398","0.0"
"","Karnataka","6296","0","127.5","37.1","1.7","368","0.0"
"","Kerala","3122","0","61.2","44.1","0.8","161","0.0"
"","Tamil Nadu","12040","0","265.2","110.1","-4.2","628","0.0"
"","Pondy","317","0","6.8","7.2","-0.4","18","0.0"
"ER","Bihar","4466","0","87.9","80.7","-0.3","265","0.0"
"","DVC","2701","0","63.1","-13.9","3.0","300","0.0"
"","Jharkhand","1105","0","23.2","16.4","0.5","156","0.0"
"","Odisha","4889","0","88.9","43.1","1.9","270","0.0"
"","West Bengal","7450","0","136.5","43.9","2.1","360","0.0"
"","Sikkim","81","0","1.0","1.1","-0.1","20","0.0"
"NER","Arunachal Pradesh","117","1","2.3","2.4","-0.1","6","0.0"
"","Assam","1602","125","30.6","23.7","1.5","188","1.2"
"","Manipur","159","1","2.0","2.5","-0.4","14","0.0"
"","Meghalaya","220","0","4.6","0.1","0.3","55","0.0"
"","Mizoram","77","2","1.2","1.2","-0.1","7","0.0"
"","Nagaland","108","2","1.9","1.8","-0.1","16","0.0"
"","Tripura","251","1","4.5","4.0","0.2","55","0.0"
