"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9503","0","206.4","122.5","0.0","119","0.0"
"","Haryana","8454","0","178.4","146.8","1.5","334","0.1"
"","Rajasthan","7424","651","160.3","52.0","3.1","516","1.8"
"","Delhi","5621","0","113.1","93.2","-0.8","87","0.0"
"","UP","18089","30","394.9","182.0","0.1","218","0.0"
"","Uttarakhand","2059","0","45.5","16.3","-0.2","158","0.0"
"","HP","1368","0","26.6","1.6","1.8","237","0.0"
"","J&K","1996","499","38.6","16.8","-3.5","237","9.2"
"","Chandigarh","293","0","6.0","6.4","-0.4","18","0.0"
"WR","Chhattisgarh","3648","0","82.5","18.0","0.1","267","0.0"
"","Gujarat","14478","0","318.7","123.4","1.6","511","0.0"
"","MP","7536","0","159.6","50.5","-1.0","200","0.0"
"","Maharashtra","18898","0","413.7","135.0","-1.5","373","0.0"
"","Goa","406","0","9.3","9.1","-0.5","51","0.0"
"","DD","324","0","7.3","6.7","0.7","63","0.0"
"","DNH","751","0","17.4","16.7","0.8","69","0.0"
"","Essar steel","286","0","5.1","5.6","-0.5","162","0.0"
"SR","Andhra Pradesh","7600","0","165.4","36.9","1.0","420","0.0"
"","Telangana","7280","0","155.1","73.9","-1.1","322","0.0"
"","Karnataka","8521","0","180.2","62.9","1.7","524","0.0"
"","Kerala","3294","0","64.7","41.2","0.3","285","0.0"
"","Tamil Nadu","13868","0","308.2","130.5","5.2","580","0.0"
"","Pondy","364","0","6.7","6.9","-0.3","37","0.0"
"ER","Bihar","4657","0","89.8","90.3","-2.9","0","0.0"
"","DVC","3054","0","69.4","-30.5","-0.1","120","0.0"
"","Jharkhand","1088","0","24.2","17.0","1.5","100","0.0"
"","Odisha","3726","0","74.3","36.1","0.8","360","0.0"
"","West Bengal","8394","0","169.3","48.6","5.4","410","0.0"
"","Sikkim","83","0","1.2","1.2","-0.1","18","0.0"
"NER","Arunachal Pradesh","118","5","2.2","2.7","-0.5","0","0.0"
"","Assam","1652","119","30.8","25.9","0.8","152","1.3"
"","Manipur","167","2","2.2","2.7","-0.4","9","0.0"
"","Meghalaya","289","7","5.4","0.8","0.1","134","0.0"
"","Mizoram","84","2","1.6","0.7","0.3","17","0.0"
"","Nagaland","116","5","2.3","2.0","0.1","18","0.0"
"","Tripura","251","5","4.1","4.1","-0.3","30","0.0"
