"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4255","0","77.1","33.7","1.9","280"
"","Haryana","5275","0","99.5","35.9","-0.7","325"
"","Rajasthan","9253","0","186.7","64.2","6.6","639"
"","Delhi","3095","0","55.8","37.6","-0.7","298"
"","UP","10085","2310","227.3","78.1","1.7","385"
"","Uttarakhand","1573","40","31.4","22.1","1.7","183"
"","HP","1165","0","21.2","17.6","-0.1","100"
"","J&K","1998","353","43.0","38.0","0.7","267"
"","Chandigarh","204","0","3.5","3.3","0.3","35"
"WR","Chhattisgarh","3002","96","69.2","19.1","-2.3","269"
"","Gujarat","10742","0","231.2","36.3","0.2","517"
"","MP","7732","0","148.0","75.8","-1.3","648"
"","Maharashtra","15717","71","330.4","89.5","-6.6","891"
"","Goa","324","0","6.5","6.5","-0.6","87"
"","DD","216","0","3.7","4.0","-0.3","4"
"","DNH","619","0","6.7","10.0","-1.0","78"
"","Essar steel","297","0","6.1","7.1","-1.0","105"
"SR","Andhra Pradesh","6277","0","134.6","27.9","2.6","519"
"","Telangana","6271","135","122.9","69.5","2.8","274"
"","Karnataka","8536","300","172.0","30.0","3.0","986"
"","Kerala","3073","30","56.3","45.0","1.9","204"
"","Tamil Nadu","10870","200","237.2","97.6","0.2","507"
"","Pondy","241","0","4.9","5.4","-0.5","56"
"ER","Bihar","2667","100","59.1","55.9","-0.2","285"
"","DVC","2433","0","55.5","-16.7","1.8","575"
"","Jharkhand","964","0","22.0","12.6","0.8","125"
"","Odisha","2995","0","58.7","14.9","2.4","436"
"","West Bengal","5743","35","100.3","12.4","-0.4","345"
"","Sikkim","110","0","1.3","1.0","0.3","0"
"NER","Arunachal Pradesh","105","2","1.7","1.4","0.3","36"
"","Assam","1178","38","20.3","13.2","1.8","625"
"","Manipur","132","3","2.2","2.3","-0.1","55"
"","Meghalaya","311","1","5.0","5.1","-0.9","41"
"","Mizoram","80","1","1.2","1.0","0.2","40"
"","Nagaland","113","2","2.4","1.6","0.7","33"
"","Tripura","205","2","2.6","0.6","-0.2","35"
