"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4566","0","86.5","54.2","0.1","231"
"","Haryana","5886","0","107.9","90.1","-1.5","216"
"","Rajasthan","9931","0","200.4","63.8","3.1","333"
"","Delhi","3350","0","60.8","49.2","-0.1","191"
"","UP","11929","0","265.2","100.0","1.7","528"
"","Uttarakhand","1610","0","30.5","14.9","-0.4","123"
"","HP","1444","0","27.5","20.7","1.4","161"
"","J&K","1956","489","41.3","34.9","-0.9","156"
"","Chandigarh","191","0","3.3","3.4","-0.1","11"
"WR","Chhattisgarh","3726","0","78.9","30.9","-1.9","605"
"","Gujarat","13809","10","307.1","113.6","-0.4","335"
"","MP","9219","3","185.7","102.1","-2.0","271"
"","Maharashtra","21548","0","457.1","159.1","-2.3","264"
"","Goa","439","0","9.4","9.2","-0.4","95"
"","DD","319","0","7.2","6.9","0.4","50"
"","DNH","753","0","17.1","17.1","0.0","28"
"","Essar steel","387","0","8.0","8.2","-0.3","131"
"SR","Andhra Pradesh","7576","0","166.2","11.2","2.4","471"
"","Telangana","8794","0","181.2","93.0","0.4","413"
"","Karnataka","9531","0","217.3","73.6","2.5","468"
"","Kerala","3426","0","69.4","53.6","1.9","221"
"","Tamil Nadu","13821","0","300.6","164.2","-2.0","668"
"","Pondy","343","0","7.2","7.7","-0.5","17"
"ER","Bihar","3582","0","66.7","57.2","-0.4","190"
"","DVC","2998","0","71.2","-38.5","-0.6","170"
"","Jharkhand","1107","0","22.3","15.7","0.6","90"
"","Odisha","3927","0","73.3","14.0","1.0","230"
"","West Bengal","6424","0","110.3","28.8","0.9","260"
"","Sikkim","90","0","1.5","1.5","0.0","15"
"NER","Arunachal Pradesh","127","1","2.1","1.9","0.2","15"
"","Assam","1351","40","20.3","16.0","0.2","124"
"","Manipur","137","5","2.3","2.3","0.0","18"
"","Meghalaya","301","0","4.8","3.8","0.2","10"
"","Mizoram","81","3","1.5","1.3","0.1","13"
"","Nagaland","108","2","1.9","1.8","0.1","12"
"","Tripura","231","0","4.0","2.1","0.7","20"
