"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4364","0","104.5","67.5","-1.6","181","0.0"
"","Haryana","5571","3","96.3","84.7","1.3","331","0.9"
"","Rajasthan","8496","0","181.5","48.5","0.3","618","0.0"
"","Delhi","4188","0","86.0","64.9","-1.9","46","0.0"
"","UP","14836","30","302.6","149.2","-0.5","364","0.0"
"","Uttarakhand","1925","0","34.1","23.8","0.6","547","0.4"
"","HP","1304","0","25.6","6.2","-2.7","52","0.0"
"","J&K","1966","491","37.9","25.5","-8.7","169","8.8"
"","Chandigarh","182","0","3.5","5.3","-1.8","33","0.0"
"WR","Chhattisgarh","4072","0","91.6","23.5","-1.3","188","0.0"
"","Gujarat","16625","0","360.4","109.8","7.5","699","0.0"
"","MP","8692","0","181.4","72.6","1.3","1029","0.0"
"","Maharashtra","22088","0","472.3","146.5","5.5","1054","0.0"
"","Goa","460","0","12.2","9.1","0.0","66","0.0"
"","DD","320","0","7.1","6.1","0.9","109","0.0"
"","DNH","790","0","18.5","17.4","1.1","175","0.0"
"","Essar steel","607","0","11.9","11.9","0.0","247","0.0"
"SR","Andhra Pradesh","7935","0","176.2","40.3","2.8","450","0.0"
"","Telangana","9752","0","208.6","96.2","5.6","646","0.0"
"","Karnataka","9446","0","193.6","43.5","0.9","831","0.0"
"","Kerala","3465","150","69.1","42.8","0.7","265","0.6"
"","Tamil Nadu","14106","0","299.8","159.3","2.7","756","0.0"
"","Pondy","340","20","7.5","7.1","0.4","52","0.1"
"ER","Bihar","4984","0","94.3","88.8","5.0","345","2.7"
"","DVC","2885","0","63.1","-15.9","3.5","402","1.3"
"","Jharkhand","1092","182","24.5","16.3","1.3","198","0.6"
"","Odisha","5007","0","105.0","36.5","5.9","385","0.0"
"","West Bengal","8582","0","167.1","68.5","1.9","445","0.0"
"","Sikkim","92","0","1.2","1.1","0.1","20","0.0"
"NER","Arunachal Pradesh","130","3","2.3","2.7","-0.4","54","0.0"
"","Assam","1642","90","29.7","24.0","-0.2","136","1.2"
"","Manipur","158","13","2.2","2.7","-0.5","28","0.0"
"","Meghalaya","280","3","5.0","2.0","-0.4","55","0.0"
"","Mizoram","58","5","1.6","1.2","0.0","2","0.0"
"","Nagaland","112","5","2.1","1.9","-0.1","17","0.0"
"","Tripura","273","8","4.6","4.7","-0.4","74","0.1"
