"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5566","0","109.4","21.5","0.2","131","0.0"
"","Haryana","6759","100","126.5","69.8","1.6","176","0.0"
"","Rajasthan","11391","0","212.7","75.7","5.5","492","0.4"
"","Delhi","3771","0","64.3","46.7","-0.7","211","0.0"
"","UP","14704","0","301.5","103.1","1.5","861","0.1"
"","Uttarakhand","2131","0","39.5","29.1","0.4","189","0.0"
"","HP","1531","0","27.9","22.9","0.9","147","0.0"
"","J&K","2186","547","46.1","43.6","-1.4","138","10.9"
"","Chandigarh","209","0","3.4","3.4","-0.1","14","0.0"
"WR","Chhattisgarh","3384","0","75.0","5.9","-1.0","279","0.0"
"","Gujarat","14506","0","307.3","96.9","2.8","361","0.0"
"","MP","11945","0","223.7","134.8","-1.1","497","0.0"
"","Maharashtra","20650","0","421.6","140.5","2.6","435","0.0"
"","Goa","477","0","9.7","9.4","-0.2","10","0.0"
"","DD","333","0","7.4","7.0","0.4","82","0.0"
"","DNH","762","0","17.7","16.9","0.7","77","0.0"
"","Essar steel","477","0","9.3","9.7","-0.4","192","0.0"
"SR","Andhra Pradesh","8234","0","166.3","43.8","3.7","517","0.1"
"","Telangana","9085","0","179.2","72.4","0.1","413","0.1"
"","Karnataka","10084","0","210.6","90.3","2.6","338","0.1"
"","Kerala","3352","0","65.1","50.8","0.5","382","0.0"
"","Tamil Nadu","13807","0","281.4","135.6","7.9","603","0.1"
"","Pondy","328","0","6.5","7.1","-0.5","36","0.0"
"ER","Bihar","4264","0","75.4","70.2","0.8","180","0.0"
"","DVC","3152","0","71.3","-38.7","-1.7","185","0.0"
"","Jharkhand","1132","0","22.5","14.7","-1.6","70","0.0"
"","Odisha","4294","0","79.3","23.7","2.4","375","0.0"
"","West Bengal","6241","0","104.3","17.4","1.7","215","0.0"
"","Sikkim","107","0","1.6","1.8","-0.2","2","0.0"
"NER","Arunachal Pradesh","120","4","2.2","1.9","0.3","39","0.0"
"","Assam","1420","15","23.8","20.0","1.0","135","0.2"
"","Manipur","186","0","2.6","2.9","-0.3","25","0.0"
"","Meghalaya","327","0","5.4","3.4","0.2","45","0.0"
"","Mizoram","91","3","1.4","0.8","-0.1","22","0.0"
"","Nagaland","113","6","1.7","1.8","-0.2","38","0.0"
"","Tripura","221","0","3.6","2.0","0.1","55","0.0"
