"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5590","0","97.6","47.4","1.6","281"
"","Haryana","5966","66","108.7","85.8","-1.4","147"
"","Rajasthan","9934","148","196.8","68.8","1.0","167"
"","Delhi","2982","0","54.7","41.0","-0.1","227"
"","UP","11522","0","260.4","83.8","-0.9","322"
"","Uttarakhand","1664","0","31.0","17.5","-1.1","112"
"","HP","1280","0","23.0","17.2","0.3","121"
"","J&K","1721","430","36.3","35.7","-4.4","0"
"","Chandigarh","172","0","3.2","3.2","0.0","19"
"WR","Chhattisgarh","3063","0","63.9","5.0","-2.2","137"
"","Gujarat","13299","0","277.6","83.8","-1.0","331"
"","MP","11045","0","217.8","128.9","-3.4","217"
"","Maharashtra","20191","0","424.0","122.3","-0.7","624"
"","Goa","418","0","8.3","8.4","-0.6","-5"
"","DD","277","0","6.1","6.0","0.0","3"
"","DNH","685","0","15.4","15.6","-0.2","14"
"","Essar steel","367","0","7.3","7.2","0.1","146"
"SR","Andhra Pradesh","7050","0","149.6","26.9","-1.9","464"
"","Telangana","6937","0","137.4","60.8","2.2","397"
"","Karnataka","9327","0","201.2","79.6","5.0","610"
"","Kerala","3258","0","59.7","51.4","2.4","203"
"","Tamil Nadu","13331","0","287.8","151.5","1.9","680"
"","Pondy","307","0","6.2","6.4","-0.3","31"
"ER","Bihar","3266","0","62.0","61.4","0.6","325"
"","DVC","2485","0","56.9","-36.1","-2.7","365"
"","Jharkhand","1139","0","22.7","14.7","2.3","145"
"","Odisha","3853","0","66.9","21.7","2.2","401"
"","West Bengal","6439","0","100.2","18.4","1.6","425"
"","Sikkim","85","0","1.5","1.1","0.4","25"
"NER","Arunachal Pradesh","120","1","2.0","1.7","0.3","48"
"","Assam","1360","3","22.3","15.9","2.3","172"
"","Manipur","128","2","2.4","2.4","-0.1","11"
"","Meghalaya","296","0","4.7","3.6","-0.2","40"
"","Mizoram","82","1","1.3","1.2","0.0","16"
"","Nagaland","100","3","1.9","1.7","0.2","9"
"","Tripura","202","0","2.9","1.1","-0.5","17"
