"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5759","0","120.7","59.2","-1.1","131"
"","Haryana","5874","0","113.0","98.2","1.4","214"
"","Rajasthan","8590","0","184.1","64.1","1.1","248"
"","Delhi","3158","0","64.9","53.9","-0.5","172"
"","UP","13935","0","295.5","110.3","-0.5","356"
"","Uttarakhand","1657","0","32.5","19.7","-1.5","37"
"","HP","1214","0","23.0","14.5","0.8","139"
"","J&K","1847","462","39.8","31.9","-2.1","65"
"","Chandigarh","160","0","3.1","3.4","-0.3","0"
"WR","Chhattisgarh","3597","0","89.3","26.3","-0.3","125"
"","Gujarat","14407","0","307.3","116.4","0.9","450"
"","MP","8186","0","173.1","98.9","-1.1","529"
"","Maharashtra","20961","0","471.0","150.9","3.2","662"
"","Goa","444","0","10.1","8.7","0.8","114"
"","DD","301","0","6.9","6.6","0.3","36"
"","DNH","727","0","16.8","17.1","-0.3","16"
"","Essar steel","472","0","9.3","8.7","0.6","271"
"SR","Andhra Pradesh","7387","0","163.8","21.9","2.4","939"
"","Telangana","8424","0","178.3","83.0","0.1","289"
"","Karnataka","9664","0","213.5","80.8","4.7","423"
"","Kerala","3535","0","68.1","52.8","1.0","159"
"","Tamil Nadu","13348","0","297.4","147.1","0.4","473"
"","Pondy","304","0","6.7","7.0","-0.3","23"
"ER","Bihar","3736","0","65.1","60.8","2.1","200"
"","DVC","2884","0","65.9","-41.6","-1.3","220"
"","Jharkhand","1160","0","23.8","16.9","0.7","100"
"","Odisha","4480","0","80.6","24.0","1.4","250"
"","West Bengal","7533","9","133.4","31.4","0.4","250"
"","Sikkim","85","0","1.3","1.6","-0.3","12"
"NER","Arunachal Pradesh","108","1","2.1","1.9","0.2","42"
"","Assam","1295","64","20.1","16.5","-0.1","221"
"","Manipur","151","1","2.3","2.5","-0.2","20"
"","Meghalaya","262","0","4.7","3.7","0.2","53"
"","Mizoram","71","1","1.3","1.3","-0.1","11"
"","Nagaland","101","4","1.9","1.7","0.1","41"
"","Tripura","198","1","3.4","2.1","0.3","113"
