"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10814","0","238.1","128.3","-1.1","103","0.0"
"","Haryana","9925","0","212.7","146.6","0.5","216","0.0"
"","Rajasthan","10995","0","243.9","75.7","-0.3","384","0.0"
"","Delhi","6155","0","124.6","102.0","0.1","177","0.0"
"","UP","19141","1410","405.3","175.1","1.9","440","6.5"
"","Uttarakhand","1973","0","41.0","14.3","0.7","154","0.0"
"","HP","1423","0","29.6","2.5","-0.2","69","0.0"
"","J&K","2249","562","39.7","17.8","-1.2","312","9.4"
"","Chandigarh","328","0","6.0","6.9","-0.9","-9","0.0"
"WR","Chhattisgarh","4240","0","97.0","41.9","1.6","189","0.0"
"","Gujarat","13692","0","301.1","76.6","1.6","428","0.0"
"","MP","8107","0","172.7","71.6","-1.5","428","0.0"
"","Maharashtra","18579","0","407.9","143.5","-0.6","693","0.0"
"","Goa","541","0","11.8","11.0","0.2","46","0.0"
"","DD","321","0","7.1","6.7","0.4","33","0.0"
"","DNH","797","0","18.6","18.6","0.0","38","0.0"
"","Essar steel","315","0","5.5","5.6","-0.1","270","0.0"
"SR","Andhra Pradesh","7768","0","172.8","29.7","0.7","496","0.0"
"","Telangana","9384","0","199.8","45.2","-1.1","578","0.0"
"","Karnataka","10069","0","188.3","47.3","-0.8","498","0.0"
"","Kerala","3457","0","67.7","45.8","1.4","184","0.0"
"","Tamil Nadu","13019","0","276.8","109.6","0.1","499","0.1"
"","Pondy","351","0","7.4","7.7","-0.3","65","0.0"
"ER","Bihar","5512","0","108.4","105.8","-1.7","360","0.0"
"","DVC","2998","0","64.1","-21.5","1.3","205","0.0"
"","Jharkhand","1190","0","25.1","17.5","-1.4","30","0.0"
"","Odisha","4946","0","105.3","26.4","4.8","473","0.0"
"","West Bengal","8680","0","175.3","71.9","1.5","170","0.0"
"","Sikkim","100","0","1.0","1.2","-0.2","5","0.0"
"NER","Arunachal Pradesh","129","7","2.2","3.2","-1.0","13","0.0"
"","Assam","1722","64","31.6","24.9","1.1","146","1.6"
"","Manipur","159","8","2.6","2.3","0.3","14","0.0"
"","Meghalaya","310","4","5.4","0.6","-0.3","51","0.0"
"","Mizoram","81","6","1.6","0.4","1.0","39","0.0"
"","Nagaland","127","7","2.1","2.4","-0.5","37","0.0"
"","Tripura","297","18","5.9","5.3","0.8","65","0.1"
