"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11487","0","252.2","142.1","-1.4","79","0.0"
"","Haryana","9201","0","196.6","150.8","-0.5","158","0.0"
"","Rajasthan","8777","0","197.1","55.7","0.4","504","0.0"
"","Delhi","5490","0","110.4","95.8","-1.0","134","0.0"
"","UP","19391","0","348.7","153.5","2.3","964","0.0"
"","Uttarakhand","1877","0","39.7","14.5","-0.2","196","0.0"
"","HP","1397","0","29.1","-2.5","-0.6","130","0.3"
"","J&K","2075","519","39.6","18.4","1.7","322","10.4"
"","Chandigarh","301","0","6.0","6.8","-0.8","44","0.0"
"WR","Chhattisgarh","4075","0","91.8","39.4","-0.6","551","0.0"
"","Gujarat","13526","0","304.1","44.9","2.5","536","0.0"
"","MP","8322","0","183.5","92.2","-3.7","361","0.0"
"","Maharashtra","16987","0","367.9","96.3","-1.1","826","0.0"
"","Goa","541","0","8.8","9.7","-1.5","91","0.0"
"","DD","350","0","7.8","6.9","0.9","106","0.0"
"","DNH","796","0","18.8","18.9","-0.1","147","0.0"
"","Essar steel","307","0","4.8","5.3","-0.5","278","0.0"
"SR","Andhra Pradesh","6969","0","153.5","-16.5","0.4","432","0.0"
"","Telangana","7337","0","156.2","58.5","2.8","440","0.0"
"","Karnataka","7991","0","150.1","19.9","-1.9","495","0.0"
"","Kerala","2583","0","57.0","39.0","2.0","299","0.0"
"","Tamil Nadu","13588","0","301.8","123.1","-0.3","478","0.0"
"","Pondy","371","0","7.7","8.0","-0.3","21","0.0"
"ER","Bihar","5386","0","86.1","87.0","-3.0","300","0.0"
"","DVC","2810","0","58.2","-31.2","-0.1","200","0.0"
"","Jharkhand","1031","0","19.9","14.4","-3.1","10","0.0"
"","Odisha","5155","0","91.5","57.4","3.9","450","0.0"
"","West Bengal","8281","0","153.8","71.4","-0.2","280","0.0"
"","Sikkim","79","0","0.9","1.2","-0.3","5","0.0"
"NER","Arunachal Pradesh","128","8","2.0","2.4","-0.4","67","0.0"
"","Assam","1692","74","33.8","30.7","0.0","170","2.1"
"","Manipur","163","9","2.3","2.3","-0.1","20","0.0"
"","Meghalaya","314","11","5.3","1.2","-0.1","76","0.0"
"","Mizoram","79","7","1.7","1.1","-0.1","12","0.0"
"","Nagaland","131","8","2.1","2.2","-0.6","35","0.0"
"","Tripura","303","17","4.7","5.1","-0.6","51","0.0"
