"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4904","0","95.3","66.9","-0.3","167","0.0"
"","Haryana","5652","0","105.7","88.1","0.7","249","0.0"
"","Rajasthan","11777","0","205.6","58.9","-0.6","209","0.0"
"","Delhi","3433","0","59.2","47.7","-1.1","137","0.0"
"","UP","12791","0","232.8","112.2","0.4","1169","0.0"
"","Uttarakhand","1758","0","33.2","11.3","0.0","156","0.0"
"","HP","1558","0","24.6","18.1","-0.7","192","0.0"
"","J&K(UT) and Ladakh(UT)","2061","515","42.6","39.8","-5.2","88","10.0"
"","Chandigarh","202","0","3.3","3.3","-0.1","29","0.0"
"WR","Chhattisgarh","3821","0","85.1","31.7","-0.5","306","0.0"
"","Gujarat","15714","0","338.0","77.2","4.3","670","0.0"
"","MP","10359","0","202.7","103.6","-1.9","408","0.0"
"","Maharashtra","23607","0","490.5","155.4","0.2","626","0.0"
"","Goa","495","0","10.4","10.0","-0.1","48","0.0"
"","DD","318","0","7.1","6.9","0.2","35","0.0"
"","DNH","809","0","18.7","18.8","-0.1","45","0.0"
"","Essar steel","723","0","3.7","3.8","-0.1","257","0.0"
"SR","Andhra Pradesh","9967","0","201.2","99.2","1.2","715","0.0"
"","Telangana","11929","0","241.2","132.4","0.1","572","0.0"
"","Karnataka","13258","0","255.6","85.6","0.3","530","0.0"
"","Kerala","4087","0","83.0","62.3","1.4","225","0.0"
"","Tamil Nadu","15565","0","337.6","188.5","-1.0","481","0.0"
"","Puducherry","392","0","8.0","8.3","-0.3","28","0.0"
"ER","Bihar","3870","0","71.7","66.2","1.4","315","0.0"
"","DVC","3068","0","63.6","-42.6","0.1","258","0.0"
"","Jharkhand","1303","0","23.7","16.1","-1.4","183","0.0"
"","Odisha","4044","0","79.4","0.6","-0.6","256","0.0"
"","West Bengal","7250","0","129.0","35.5","0.8","859","0.0"
"","Sikkim","128","0","1.4","1.7","-0.3","58","0.0"
"NER","Arunachal Pradesh","120","1","2.1","2.1","-0.2","20","0.0"
"","Assam","1460","10","23.4","19.9","0.0","96","0.4"
"","Manipur","166","2","2.3","2.3","0.0","19","0.0"
"","Meghalaya","321","0","5.4","3.9","0.3","232","0.1"
"","Mizoram","100","1","1.6","1.4","0.1","22","0.0"
"","Nagaland","136","1","2.1","2.0","0.0","26","0.0"
"","Tripura","251","0","3.9","2.5","0.0","28","0.0"
