"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5649","0","113.5","23.2","0.4","330","0.0"
"","Haryana","6802","0","131.0","67.9","1.5","367","0.7"
"","Rajasthan","12181","16","243.4","60.0","-0.1","600","0.0"
"","Delhi","4234","0","71.1","53.2","0.6","274","0.0"
"","UP","13961","130","289.2","107.7","1.1","578","3.3"
"","Uttarakhand","2220","0","39.6","24.5","0.4","247","0.1"
"","HP","1685","0","30.3","24.9","0.0","351","0.0"
"","J&K","2477","619","51.3","46.5","0.6","292","10.5"
"","Chandigarh","238","0","3.9","3.9","-0.1","95","0.0"
"WR","Chhattisgarh","3748","0","80.0","32.1","-0.2","285","0.1"
"","Gujarat","15165","0","322.5","77.1","1.9","866","0.0"
"","MP","13890","0","257.0","145.4","-0.4","650","0.0"
"","Maharashtra","20527","0","415.3","101.1","-0.3","455","0.0"
"","Goa","473","0","8.9","9.0","-0.1","31","0.0"
"","DD","290","0","6.7","6.6","0.1","24","0.0"
"","DNH","745","0","17.4","17.3","0.1","68","0.0"
"","Essar steel","498","0","10.3","10.2","0.1","240","0.0"
"SR","Andhra Pradesh","8000","0","161.2","79.1","0.1","847","0.0"
"","Telangana","9156","0","180.5","76.4","-0.2","455","0.0"
"","Karnataka","10873","0","206.0","70.6","0.2","384","0.0"
"","Kerala","3222","0","59.9","48.5","0.0","184","0.0"
"","Tamil Nadu","14104","0","296.1","136.5","-0.9","417","0.0"
"","Pondy","371","0","7.4","7.5","-0.2","47","0.0"
"ER","Bihar","4337","0","74.9","71.3","-0.7","460","0.0"
"","DVC","3077","0","65.1","-29.8","0.0","396","0.0"
"","Jharkhand","1133","100","24.4","18.6","0.4","169","0.3"
"","Odisha","3750","0","68.9","23.5","0.1","267","0.0"
"","West Bengal","6266","0","108.2","25.0","-0.9","309","0.0"
"","Sikkim","94","0","1.4","1.9","-0.5","18","0.0"
"NER","Arunachal Pradesh","110","3","2.1","1.8","0.3","49","0.0"
"","Assam","1318","57","21.8","15.8","0.6","103","0.7"
"","Manipur","210","2","2.8","3.0","-0.1","34","0.0"
"","Meghalaya","371","0","6.7","4.8","0.0","51","0.0"
"","Mizoram","98","2","1.7","1.5","0.0","19","0.0"
"","Nagaland","107","4","2.0","1.9","0.1","8","0.0"
"","Tripura","213","2","3.6","1.5","-0.1","35","0.0"
