"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7245","0","154.7","68.9","0.5","152"
"","Haryana","7409","0","149.3","89.6","-1.3","230"
"","Rajasthan","8766","125","195.7","65.4","1.8","354"
"","Delhi","4225","0","88.6","74.4","-1.2","119"
"","UP","12642","3505","274.3","116.1","4.0","567"
"","Uttarakhand","1822","0","37.0","18.6","0.8","217"
"","HP","1256","0","25.2","12.2","0.9","138"
"","J&K","1877","469","38.1","23.8","3.0","391"
"","Chandigarh","236","0","4.7","4.8","0.3","11"
"WR","Chhattisgarh","3913","96","91.4","38.4","-0.4","287"
"","Gujarat","13252","0","303.1","71.0","-3.9","368"
"","MP","8241","0","182.5","109.9","-3.0","240"
"","Maharashtra","19281","652","421.1","123.5","-1.8","487"
"","Goa","413","0","9.2","8.5","0.5","21"
"","DD","275","0","6.3","6.7","-0.4","20"
"","DNH","604","0","13.8","14.3","-0.5","47"
"","Essar steel","245","0","4.2","3.6","0.6","116"
"SR","Andhra Pradesh","6100","0","125.4","18.8","-0.7","546"
"","Telangana","6417","0","143.4","101.2","-3.0","270"
"","Karnataka","6976","1200","150.5","30.8","4.1","604"
"","Kerala","3283","0","60.5","40.8","1.3","331"
"","Tamil Nadu","11750","0","263.7","122.8","0.9","440"
"","Pondy","326","0","6.9","6.8","0.2","34"
"ER","Bihar","3305","100","70.4","65.4","2.7","400"
"","DVC","3128","0","54.0","-13.0","-1.5","150"
"","Jharkhand","1079","0","23.6","12.2","0.5","175"
"","Odisha","3454","200","70.0","19.5","1.2","200"
"","West Bengal","7477","0","160.3","62.7","1.9","300"
"","Sikkim","89","0","1.0","0.7","0.3","25"
"NER","Arunachal Pradesh","107","1","1.7","1.5","0.2","35"
"","Assam","1271","198","27.7","17.7","3.4","249"
"","Manipur","138","2","2.2","2.1","0.1","37"
"","Meghalaya","270","0","5.6","-0.5","0.5","69"
"","Mizoram","79","1","1.1","1.1","0.0","26"
"","Nagaland","107","2","1.7","1.2","0.5","20"
"","Tripura","259","1","3.4","1.2","0.3","93"
