"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5070","0","101.6","37.2","-1.2","64","0.0"
"","Haryana","6085","0","117.2","90.8","0.6","123","0.2"
"","Rajasthan","11418","0","222.5","72.5","0.9","324","0.0"
"","Delhi","3844","0","66.1","58.6","-0.6","237","0.0"
"","UP","13663","260","241.9","95.3","0.7","547","0.0"
"","Uttarakhand","1939","0","37.0","25.3","-0.2","134","0.3"
"","HP","1613","40","30.8","22.2","0.7","122","0.8"
"","J&K","2303","576","48.2","42.7","-0.9","132","11.3"
"","Chandigarh","215","0","3.5","3.6","-0.1","13","0.0"
"WR","Chhattisgarh","4048","0","92.1","39.4","-0.5","359","0.0"
"","Gujarat","14237","0","314.6","90.4","1.7","1070","0.0"
"","MP","11550","0","212.0","106.6","0.0","622","0.0"
"","Maharashtra","20693","0","432.9","124.4","1.3","548","0.0"
"","Goa","532","0","10.9","9.4","1.0","43","0.0"
"","DD","321","0","7.2","6.7","0.5","44","0.0"
"","DNH","794","0","18.5","18.4","0.2","75","0.0"
"","Essar steel","659","0","14.0","14.1","-0.1","229","0.0"
"SR","Andhra Pradesh","8690","0","196.8","96.4","1.0","498","0.0"
"","Telangana","9847","0","215.5","100.7","0.7","496","0.0"
"","Karnataka","12012","0","246.3","83.9","-0.5","408","0.0"
"","Kerala","3845","0","77.8","60.8","0.9","200","0.0"
"","Tamil Nadu","15562","0","335.5","176.2","0.5","492","0.0"
"","Pondy","399","0","8.1","8.1","0.0","50","0.0"
"ER","Bihar","3914","0","63.8","60.1","0.4","460","0.0"
"","DVC","3057","0","63.7","-50.1","-0.1","396","0.0"
"","Jharkhand","1000","0","20.7","17.2","-0.1","169","0.0"
"","Odisha","3865","0","75.9","23.4","1.5","267","0.0"
"","West Bengal","6126","0","109.3","17.9","-1.8","309","0.0"
"","Sikkim","97","0","1.2","1.6","-0.3","18","0.0"
"NER","Arunachal Pradesh","122","2","2.3","2.6","-0.3","15","0.0"
"","Assam","1397","7","19.8","17.8","-0.6","112","0.0"
"","Manipur","193","2","2.7","2.7","0.0","35","0.0"
"","Meghalaya","375","0","6.6","5.4","-0.2","68","0.0"
"","Mizoram","97","3","1.8","1.6","0.1","19","0.0"
"","Nagaland","107","3","2.0","1.9","0.1","26","0.0"
"","Tripura","205","9","2.8","1.9","-0.9","85","0.0"
