"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8557","0","198.8","104.3","-4.4","68","0.0"
"","Haryana","8567","0","185.1","129.0","-0.2","199","0.0"
"","Rajasthan","12157","0","270.4","85.6","-3.0","248","0.0"
"","Delhi","6591","0","134.4","113.3","0.4","286","0.0"
"","UP","20717","0","431.1","193.4","-2.2","397","0.0"
"","Uttarakhand","2056","0","42.1","16.6","-2.8","68","0.0"
"","HP","1398","0","29.0","1.6","0.7","138","0.2"
"","J&K","2211","553","47.5","28.1","-1.4","146","11.2"
"","Chandigarh","290","0","5.7","7.0","-1.3","-21","0.0"
"WR","Chhattisgarh","3882","0","89.6","36.7","-0.5","519","0.0"
"","Gujarat","18238","0","395.0","102.5","3.4","848","0.0"
"","MP","9953","0","227.6","119.1","0.0","725","0.0"
"","Maharashtra","22015","0","494.2","122.3","-1.0","2386","0.0"
"","Goa","541","0","11.9","11.1","0.2","147","0.0"
"","DD","329","0","7.5","7.2","0.3","37","0.0"
"","DNH","762","0","17.6","17.8","-0.2","41","0.0"
"","Essar steel","298","0","5.4","5.7","-0.3","318","0.0"
"SR","Andhra Pradesh","8754","0","184.1","46.0","-1.3","650","0.0"
"","Telangana","8355","0","160.9","46.2","-0.1","739","0.0"
"","Karnataka","9343","0","175.5","44.3","0.0","637","0.0"
"","Kerala","4029","0","77.8","57.0","1.3","201","0.0"
"","Tamil Nadu","15214","0","331.6","147.6","1.4","692","0.0"
"","Pondy","414","20","9.0","9.1","-0.1","51","0.1"
"ER","Bihar","5397","0","104.2","100.0","1.2","350","0.0"
"","DVC","3037","0","67.6","-42.8","1.0","200","0.0"
"","Jharkhand","1216","0","27.5","18.0","0.1","100","0.0"
"","Odisha","4316","0","81.3","33.9","-1.8","370","0.0"
"","West Bengal","7996","0","155.6","42.1","-0.9","280","0.0"
"","Sikkim","95","0","1.2","1.3","-0.1","30","0.0"
"NER","Arunachal Pradesh","117","1","2.1","1.9","0.2","42","0.0"
"","Assam","1706","54","31.2","25.7","0.7","147","0.4"
"","Manipur","164","2","2.7","2.2","0.5","41","0.0"
"","Meghalaya","367","0","6.0","1.7","-0.2","48","0.0"
"","Mizoram","83","1","1.7","1.2","0.4","16","0.0"
"","Nagaland","116","2","2.2","2.2","-0.1","29","0.0"
"","Tripura","275","3","5.1","4.1","0.1","55","0.0"
