"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8541","0","187.5","114.3","0.5","168"
"","Haryana","7782","17","148.9","113.8","-1.0","193"
"","Rajasthan","8340","528","196.8","64.8","6.8","523"
"","Delhi","5045","2","106.0","82.6","-0.3","131"
"","UP","12066","3475","269.7","129.0","1.4","456"
"","Uttarakhand","1682","225","37.5","14.9","3.8","265"
"","HP","1297","0","27.4","2.7","1.2","135"
"","J&K","1927","482","34.8","17.7","2.0","251"
"","Chandigarh","285","0","5.7","5.9","0.3","31"
"WR","Chhattisgarh","3141","0","76.1","26.0","1.5","234"
"","Gujarat","14886","0","328.9","65.4","-0.5","449"
"","MP","7072","0","155.4","90.2","-3.2","279"
"","Maharashtra","18871","288","417.6","151.3","5.2","414"
"","Goa","374","0","8.3","7.2","0.6","104"
"","DD","302","0","6.8","6.6","0.2","36"
"","DNH","698","0","16.4","16.6","-0.2","21"
"","Essar steel","380","0","5.9","5.3","0.6","190"
"SR","Andhra Pradesh","6452","0","132.7","32.5","2.3","375"
"","Telangana","6096","0","142.2","97.2","0.8","442"
"","Karnataka","8705","400","184.3","25.8","1.6","447"
"","Kerala","3011","0","59.2","36.2","1.4","339"
"","Tamil Nadu","12973","0","296.0","96.6","-2.3","362"
"","Pondy","335","0","7.2","7.2","0.0","34"
"ER","Bihar","2992","0","58.9","58.2","-0.9","300"
"","DVC","2486","0","57.6","-15.4","-0.7","250"
"","Jharkhand","1062","0","21.9","12.1","-1.0","159"
"","Odisha","3556","0","66.8","18.4","-2.7","300"
"","West Bengal","6574","0","134.9","48.8","0.4","325"
"","Sikkim","79","0","1.3","1.2","0.1","20"
"NER","Arunachal Pradesh","87","0","1.5","1.5","0.0","31"
"","Assam","1240","170","27.0","19.6","2.9","202"
"","Manipur","135","0","2.0","2.1","-0.2","27"
"","Meghalaya","274","1","4.5","1.3","-0.8","34"
"","Mizoram","73","3","1.1","1.1","0.1","17"
"","Nagaland","127","1","1.9","1.6","0.2","56"
"","Tripura","225","1","2.9","1.9","-0.9","24"
