"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7146","0","163.8","28.5","-0.3","116","0.0"
"","Haryana","7751","0","153.9","89.9","4.6","425","0.0"
"","Rajasthan","10486","0","224.3","35.9","3.8","454","0.0"
"","Delhi","4559","0","94.3","65.0","-0.1","235","0.0"
"","UP","15900","670","347.3","136.6","0.1","277","9.9"
"","Uttarakhand","1772","0","37.2","12.4","0.8","122","1.1"
"","HP","1430","0","27.7","9.7","2.1","263","0.0"
"","J&K","2153","538","40.5","33.1","-3.2","248","9.6"
"","Chandigarh","206","0","3.9","3.8","0.1","28","0.0"
"WR","Chhattisgarh","4290","0","101.2","35.5","-2.7","77","0.0"
"","Gujarat","17326","0","378.0","121.5","8.8","998","0.0"
"","MP","10468","0","232.9","114.9","0.4","575","0.0"
"","Maharashtra","24826","680","517.7","195.2","8.5","677","8.0"
"","Goa","540","0","10.7","10.1","-0.1","43","0.0"
"","DD","298","0","6.8","6.1","0.7","74","0.0"
"","DNH","780","0","18.2","17.0","1.2","102","0.0"
"","Essar steel","348","0","6.5","6.0","0.5","311","0.0"
"SR","Andhra Pradesh","8804","0","190.5","62.6","4.1","774","0.0"
"","Telangana","10425","0","228.0","120.4","3.5","656","0.0"
"","Karnataka","9380","0","197.4","28.8","2.6","574","0.0"
"","Kerala","3427","0","68.2","39.0","0.9","252","0.0"
"","Tamil Nadu","13393","0","285.2","135.7","0.6","541","0.0"
"","Pondy","341","0","7.1","7.4","-0.2","46","0.0"
"ER","Bihar","5098","0","94.2","92.1","-0.6","325","0.0"
"","DVC","2883","0","61.2","-20.9","1.4","498","1.1"
"","Jharkhand","1086","-43","24.8","16.9","1.2","189","0.1"
"","Odisha","4947","0","110.0","39.8","0.5","365","0.0"
"","West Bengal","7647","0","150.5","34.8","1.4","445","0.0"
"","Sikkim","96","0","1.3","1.2","0.1","-","0.0"
"NER","Arunachal Pradesh","118","1","2.2","2.1","0.0","-","0.0"
"","Assam","1625","54","27.2","21.1","1.4","183","1.1"
"","Manipur","157","2","2.4","2.3","0.1","25","0.0"
"","Meghalaya","272","0","4.6","3.0","-0.5","84","0.0"
"","Mizoram","89","2","1.6","0.8","0.4","11","0.0"
"","Nagaland","113","1","2.3","1.8","0.0","9","0.0"
"","Tripura","247","2","3.8","3.4","-1.2","-","0.1"
