"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6212","0","140.6","43.4","0.2","126","0.0"
"","Haryana","6704","0","146.0","100.2","1.6","314","4.8"
"","Rajasthan","10685","0","221.4","36.2","2.5","422","0.0"
"","Delhi","3970","0","80.9","62.9","0.3","160","0.0"
"","UP","15095","1180","317.8","113.5","1.2","324","0.0"
"","Uttarakhand","1781","0","36.0","12.5","0.7","172","0.5"
"","HP","1440","0","27.4","12.1","1.5","161","0.0"
"","J&K","1985","496","38.9","35.3","-6.0","171","9.3"
"","Chandigarh","186","0","3.4","3.3","0.1","22","0.0"
"WR","Chhattisgarh","4404","0","100.7","28.0","-1.9","122","0.0"
"","Gujarat","16514","0","370.5","133.9","6.6","674","0.0"
"","MP","11560","0","253.3","142.7","-0.4","319","0.0"
"","Maharashtra","24687","834","511.7","209.2","1.1","564","12.9"
"","Goa","470","0","11.1","10.2","0.5","29","0.0"
"","DD","311","0","7.1","6.7","0.4","58","0.0"
"","DNH","743","0","17.6","16.9","0.6","70","0.0"
"","Essar steel","408","0","6.8","6.7","0.2","300","0.0"
"SR","Andhra Pradesh","8642","0","183.2","81.9","3.2","1043","0.0"
"","Telangana","9750","0","207.6","92.7","0.8","608","0.0"
"","Karnataka","8508","0","169.2","38.8","0.1","380","0.0"
"","Kerala","3519","0","67.6","40.8","0.4","183","0.0"
"","Tamil Nadu","13085","0","286.8","143.1","-0.2","602","0.0"
"","Pondy","333","0","7.2","7.5","-0.3","26","0.0"
"ER","Bihar","4584","0","82.2","80.4","-0.8","385","0.0"
"","DVC","2961","0","63.1","-21.8","4.0","445","0.0"
"","Jharkhand","999","0","24.6","14.2","-0.6","125","0.0"
"","Odisha","4917","0","99.9","41.2","2.2","320","0.0"
"","West Bengal","6637","0","125.6","4.4","-0.7","425","0.0"
"","Sikkim","84","0","1.1","1.2","-0.1","20","0.0"
"NER","Arunachal Pradesh","125","2","2.3","2.1","0.2","30","0.0"
"","Assam","1460","34","24.0","18.3","0.9","152","0.4"
"","Manipur","163","2","2.3","2.2","0.1","49","0.0"
"","Meghalaya","289","0","5.0","1.7","0.1","77","0.0"
"","Mizoram","83","4","1.9","0.8","0.5","11","0.0"
"","Nagaland","113","2","2.5","1.6","0.4","14","0.0"
"","Tripura","251","1","4.1","2.6","0.3","128","0.1"
