"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6703","0","137.7","71.0","-0.9","79","0.0"
"","Haryana","6529","0","138.7","77.1","1.7","199","1.7"
"","Rajasthan","9217","0","207.9","71.6","4.7","530","2.5"
"","Delhi","4789","0","97.6","83.3","-1.4","94","0.0"
"","UP","15840","250","318.0","141.5","4.8","790","0.0"
"","Uttarakhand","1868","0","37.8","15.8","2.5","243","0.2"
"","HP","1316","0","24.9","8.6","5.1","492","0.0"
"","J&K","2125","531","38.2","22.4","-5.5","160","9.1"
"","Chandigarh","255","0","4.9","4.9","0.0","19","0.0"
"WR","Chhattisgarh","3633","0","84.6","14.8","-0.8","74","0.0"
"","Gujarat","16110","0","354.4","182.5","7.0","553","0.0"
"","MP","8589","0","186.1","89.4","-3.0","301","0.0"
"","Maharashtra","22537","0","498.2","145.1","-3.4","595","0.0"
"","Goa","502","0","11.5","10.7","0.2","44","0.0"
"","DD","337","0","7.5","7.0","0.4","79","0.0"
"","DNH","724","0","17.2","17.2","0.0","21","0.0"
"","Essar steel","262","0","3.6","3.7","-0.1","195","0.0"
"SR","Andhra Pradesh","7270","0","147.6","42.5","-0.9","498","0.0"
"","Telangana","6550","0","127.7","41.5","-2.2","423","0.0"
"","Karnataka","9592","0","187.0","67.7","-1.5","553","0.0"
"","Kerala","3801","0","73.1","52.1","1.0","169","0.0"
"","Tamil Nadu","14684","0","314.7","157.3","-0.6","645","0.0"
"","Pondy","372","0","8.3","8.3","-0.1","36","0.0"
"ER","Bihar","4529","0","78.0","78.6","-2.4","90","0.0"
"","DVC","3072","0","69.2","-47.9","-0.2","100","0.0"
"","Jharkhand","1071","0","23.0","17.5","0.5","170","0.0"
"","Odisha","4352","0","89.4","41.1","0.8","110","0.0"
"","West Bengal","7830","0","154.1","31.7","3.9","312","0.0"
"","Sikkim","104","0","1.3","1.6","-0.3","30","0.0"
"NER","Arunachal Pradesh","112","0","2.1","2.0","0.1","26","0.0"
"","Assam","1262","193","20.9","17.2","0.9","106","1.4"
"","Manipur","143","2","2.2","2.3","-0.2","27","0.0"
"","Meghalaya","274","0","5.0","2.3","-0.1","36","0.0"
"","Mizoram","82","0","1.6","1.4","-0.2","1","0.0"
"","Nagaland","107","1","2.0","2.0","-0.1","27","0.0"
"","Tripura","191","0","3.1","2.9","-0.9","74","0.1"
