"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5905","0","127.9","31.8","-0.6","80","0.0"
"","Haryana","6355","0","134.1","95.4","1.2","204","0.0"
"","Rajasthan","10515","0","215.9","37.6","1.2","538","0.0"
"","Delhi","3651","0","71.4","56.5","-0.7","124","0.0"
"","UP","14427","20","304.9","111.6","0.8","289","0.0"
"","Uttarakhand","1750","0","34.0","12.6","-0.2","161","0.0"
"","HP","1343","0","25.3","12.4","0.0","145","0.0"
"","J&K","1841","460","40.1","36.8","-7.0","-165","9.5"
"","Chandigarh","180","0","3.2","3.0","0.2","29","0.0"
"WR","Chhattisgarh","4215","0","97.8","25.3","-2.0","175","0.0"
"","Gujarat","16905","0","374.7","140.2","8.7","925","0.0"
"","MP","11430","0","251.5","138.9","-0.6","408","0.0"
"","Maharashtra","23811","4","506.3","193.6","-1.1","688","2.8"
"","Goa","470","0","10.6","10.4","-0.3","31","0.0"
"","DD","336","0","6.9","6.2","0.7","70","0.0"
"","DNH","663","0","17.0","16.1","0.9","79","0.0"
"","Essar steel","443","0","8.4","7.8","0.6","291","0.0"
"SR","Andhra Pradesh","7959","0","175.1","59.0","0.4","481","0.0"
"","Telangana","10300","0","219.1","99.8","2.1","613","0.0"
"","Karnataka","7893","0","157.8","35.2","-1.9","310","0.0"
"","Kerala","3362","0","67.2","40.9","0.6","187","0.0"
"","Tamil Nadu","13229","0","273.1","129.9","1.8","455","0.0"
"","Pondy","313","20","6.7","6.8","-0.1","38","0.1"
"ER","Bihar","4158","0","77.5","76.0","-0.8","100","0.0"
"","DVC","2829","0","61.3","-19.8","2.4","340","0.0"
"","Jharkhand","1000","0","22.8","13.8","-1.2","20","0.0"
"","Odisha","5003","200","107.1","43.2","1.0","250","0.6"
"","West Bengal","7326","0","128.9","14.9","3.7","380","0.0"
"","Sikkim","71","0","0.9","1.2","-0.3","10","0.0"
"NER","Arunachal Pradesh","123","2","2.0","1.9","0.1","146","0.0"
"","Assam","1466","23","22.3","16.0","1.5","195","0.1"
"","Manipur","165","3","2.6","2.3","0.3","48","0.0"
"","Meghalaya","294","0","5.2","2.8","-0.1","42","0.0"
"","Mizoram","93","2","1.8","1.0","0.4","11","0.0"
"","Nagaland","122","2","2.3","1.7","0.2","11","0.0"
"","Tripura","255","3","3.9","2.5","0.0","43","0.0"
