"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5918","0","120.2","64.5","-1.1","39","0.0"
"","Haryana","6478","0","128.5","87.3","0.0","175","0.0"
"","Rajasthan","14088","0","249.0","97.2","3.0","472","0.0"
"","Delhi","4083","0","69.8","55.6","-1.3","211","0.0"
"","UP","15903","0","287.4","114.2","0.6","740","0.2"
"","Uttarakhand","2151","0","39.3","21.4","0.5","151","0.0"
"","HP","1737","0","30.7","23.7","-0.2","184","0.0"
"","J&K(UT) and Ladakh(UT)","2626","656","53.6","45.5","0.0","401","12.6"
"","Chandigarh","263","0","4.2","3.9","0.2","34","0.0"
"WR","Chhattisgarh","3753","0","77.7","32.8","-1.5","192","0.0"
"","Gujarat","15786","0","333.9","77.9","3.5","638","0.0"
"","MP","14329","0","265.0","140.6","-3.2","423","0.0"
"","Maharashtra","22722","0","464.5","139.3","-2.2","761","0.0"
"","Goa","481","0","10.0","9.8","-0.4","30","0.0"
"","DD","327","0","7.3","6.9","0.4","46","0.0"
"","DNH","766","0","18.0","18.1","-0.1","56","0.0"
"","Essar steel","809","0","5.7","5.7","0.0","277","0.0"
"SR","Andhra Pradesh","8953","0","180.6","61.5","-1.8","497","0.0"
"","Telangana","11110","0","215.2","105.6","-0.4","560","0.0"
"","Karnataka","12369","0","233.9","67.8","-0.2","639","0.0"
"","Kerala","3660","0","74.3","55.9","0.9","342","0.0"
"","Tamil Nadu","14330","0","311.3","161.9","-0.6","464","0.0"
"","Pondy","370","0","7.3","7.6","-0.3","22","0.0"
"ER","Bihar","4423","0","77.8","73.5","-0.4","233","0.0"
"","DVC","3057","0","65.3","-38.0","-0.8","189","0.0"
"","Jharkhand","1342","0","25.2","18.8","-0.2","107","0.0"
"","Odisha","3841","0","69.9","-0.6","-1.1","237","0.0"
"","West Bengal","6444","0","121.4","27.9","-1.4","67","0.0"
"","Sikkim","124","0","1.9","1.8","0.1","21","0.0"
"NER","Arunachal Pradesh","125","1","2.2","2.3","-0.1","25","0.0"
"","Assam","1383","7","22.3","20.5","-0.3","107","0.3"
"","Manipur","216","1","2.7","3.1","-0.4","18","0.0"
"","Meghalaya","378","0","6.5","6.0","-0.3","57","0.3"
"","Mizoram","108","0","1.7","1.7","-0.3","18","0.0"
"","Nagaland","122","1","2.3","2.1","0.1","16","0.0"
"","Tripura","226","0","3.5","1.7","-0.2","13","0.0"
