"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7156","0","153.0","87.1","-0.4","122"
"","Haryana","7075","0","144.1","92.9","-1.4","150"
"","Rajasthan","8870","0","198.3","70.6","-0.4","205"
"","Delhi","5176","0","107.4","87.4","-2.8","223"
"","UP","12565","3515","291.4","135.9","0.0","382"
"","Uttarakhand","1748","200","39.3","19.4","1.7","293"
"","HP","1230","0","26.4","7.0","1.5","290"
"","J&K","1916","479","38.7","21.5","2.6","289"
"","Chandigarh","319","0","6.2","6.1","0.3","32"
"WR","Chhattisgarh","3514","340","79.8","30.2","-0.3","303"
"","Gujarat","13555","52","300.0","44.0","-0.1","385"
"","MP","7351","0","164.4","94.4","-0.5","426"
"","Maharashtra","20265","49","439.6","108.3","4.0","439"
"","Goa","432","0","9.7","8.1","0.9","97"
"","DD","300","0","6.6","6.7","-0.1","92"
"","DNH","703","0","16.0","16.3","-0.2","18"
"","Essar steel","391","0","7.7","8.7","-1.0","69"
"SR","Andhra Pradesh","6545","400","147.5","29.3","3.8","441"
"","Telangana","5796","0","134.3","74.6","2.4","451"
"","Karnataka","8746","400","185.0","24.3","2.0","304"
"","Kerala","3641","125","68.8","36.3","2.2","268"
"","Tamil Nadu","13059","200","278.0","103.2","-1.0","346"
"","Pondy","313","0","6.1","6.4","-0.3","36"
"ER","Bihar","2962","100","54.9","53.4","-1.1","295"
"","DVC","2689","0","63.0","-40.0","-1.2","385"
"","Jharkhand","996","0","20.1","11.2","-3.3","125"
"","Odisha","3796","0","80.9","25.4","0.7","345"
"","West Bengal","7326","7","147.1","40.5","1.0","425"
"","Sikkim","73","0","1.5","1.3","0.2","250"
"NER","Arunachal Pradesh","100","6","1.1","1.5","-0.4","43"
"","Assam","1206","176","21.9","14.8","2.3","200"
"","Manipur","127","7","1.9","2.1","-0.2","41"
"","Meghalaya","258","0","4.0","1.7","-1.1","20"
"","Mizoram","76","3","1.1","1.0","0.1","22"
"","Nagaland","101","5","1.8","1.4","0.3","29"
"","Tripura","217","1","2.9","1.4","-0.5","39"
