"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5682","0","133.2","39.6","-0.4","144","0.0"
"","Haryana","6445","0","129.4","91.7","0.4","220","0.0"
"","Rajasthan","11144","0","222.4","40.3","1.1","452","0.0"
"","Delhi","3676","0","73.2","56.6","-0.5","149","0.0"
"","UP","14113","830","293.6","117.3","-0.5","165","0.0"
"","Uttarakhand","1829","0","24.4","15.8","0.8","153","0.0"
"","HP","1520","0","28.0","14.6","2.1","327","0.0"
"","J&K","1952","488","40.4","37.0","-5.2","29","9.6"
"","Chandigarh","174","0","3.2","3.2","0.1","36","0.0"
"WR","Chhattisgarh","4216","0","90.6","25.8","-2.4","176","0.0"
"","Gujarat","16298","0","365.6","122.8","7.0","585","0.0"
"","MP","11921","0","259.4","146.0","2.9","638","0.0"
"","Maharashtra","23102","0","497.5","178.6","-2.9","551","0.0"
"","Goa","470","0","10.6","9.8","0.4","87","0.0"
"","DD","340","0","7.6","6.5","1.1","113","0.0"
"","DNH","705","0","16.4","15.8","0.6","99","0.0"
"","Essar steel","389","0","7.9","8.1","-0.2","268","0.0"
"SR","Andhra Pradesh","8763","0","196.4","65.8","2.1","597","0.0"
"","Telangana","10577","0","219.9","97.6","2.5","560","0.0"
"","Karnataka","10022","0","205.2","48.1","0.6","462","0.0"
"","Kerala","3622","120","71.4","40.8","0.7","306","0.5"
"","Tamil Nadu","14485","0","307.7","150.9","0.3","443","0.0"
"","Pondy","345","0","7.2","7.3","-0.1","30","0.0"
"ER","Bihar","4259","0","76.1","75.3","-1.6","365","0.0"
"","DVC","2941","0","62.0","-21.4","2.2","415","0.4"
"","Jharkhand","1138","144","22.5","14.9","0.6","185","0.4"
"","Odisha","4689","0","99.7","33.2","3.5","378","0.0"
"","West Bengal","7385","0","132.7","38.0","5.2","445","0.0"
"","Sikkim","96","0","1.5","1.4","0.1","20","0.0"
"NER","Arunachal Pradesh","102","1","1.9","1.9","0.1","19","0.0"
"","Assam","1610","84","27.2","20.9","1.7","135","0.4"
"","Manipur","157","2","2.3","2.4","-0.1","29","0.0"
"","Meghalaya","306","0","5.3","2.8","0.1","67","0.0"
"","Mizoram","86","1","1.8","0.9","0.3","13","0.0"
"","Nagaland","134","3","2.0","1.7","-0.2","39","0.0"
"","Tripura","249","0","3.9","2.5","-0.3","12","0.0"
