"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8835","0","197.1","91.5","-0.4","141"
"","Haryana","7889","0","168.8","125.6","-3.6","199"
"","Rajasthan","9963","0","205.2","60.8","-2.7","124"
"","Delhi","5177","0","114.0","90.4","-1.0","115"
"","UP","12696","3520","292.0","146.6","0.9","425"
"","Uttarakhand","1886","0","39.7","17.7","1.6","140"
"","HP","1276","0","25.2","10.9","0.2","87"
"","J&K","1672","418","34.0","19.9","0.9","238"
"","Chandigarh","277","0","5.6","5.8","0.3","22"
"WR","Chhattisgarh","3335","96","73.8","23.7","1.9","166"
"","Gujarat","13864","0","304.4","59.9","-2.5","368"
"","MP","7145","0","143.9","72.0","-2.7","290"
"","Maharashtra","15185","22","319.1","52.4","-2.2","664"
"","Goa","354","0","7.2","7.5","-0.9","38"
"","DD","294","0","6.3","5.7","0.5","58"
"","DNH","671","0","15.8","15.9","-0.1","38"
"","Essar steel","245","0","4.9","4.3","0.6","141"
"SR","Andhra Pradesh","6017","0","134.3","12.6","2.8","525"
"","Telangana","5835","0","126.1","79.5","-1.7","244"
"","Karnataka","7143","700","149.6","19.0","1.5","446"
"","Kerala","3308","200","61.8","38.7","2.2","263"
"","Tamil Nadu","13196","0","293.2","85.9","6.6","883"
"","Pondy","305","11","6.6","6.2","0.4","45"
"ER","Bihar","3274","100","68.7","67.7","1.1","250"
"","DVC","2409","0","58.6","-20.1","-1.2","320"
"","Jharkhand","1003","0","22.3","13.1","0.0","145"
"","Odisha","2827","100","58.4","14.9","1.8","320"
"","West Bengal","6993","0","149.6","50.0","0.9","340"
"","Sikkim","78","0","1.1","0.9","0.2","28"
"NER","Arunachal Pradesh","108","1","1.9","2.0","-0.1","33"
"","Assam","1333","91","28.5","18.5","4.0","238"
"","Manipur","136","1","2.1","2.4","-0.3","40"
"","Meghalaya","253","1","5.0","1.0","0.2","25"
"","Mizoram","77","1","1.1","1.4","-0.3","6"
"","Nagaland","112","1","1.5","1.7","-0.2","26"
"","Tripura","259","1","3.6","1.9","-0.3","65"
