"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5404","0","107.0","43.3","1.0","321"
"","Haryana","5546","316","114.5","59.2","0.1","279"
"","Rajasthan","9743","0","204.7","68.8","1.0","985"
"","Delhi","3087","0","57.4","39.8","-0.7","243"
"","UP","10204","3660","227.2","80.7","0.1","380"
"","Uttarakhand","1661","150","31.2","23.3","0.3","157"
"","HP","1329","0","24.5","19.0","0.6","173"
"","J&K","1980","495","41.8","33.2","2.8","251"
"","Chandigarh","184","0","3.3","3.3","0.0","6"
"WR","Chhattisgarh","3169","18","64.4","14.5","-0.9","212"
"","Gujarat","12019","0","267.2","44.5","0.7","487"
"","MP","9745","0","202.0","124.1","-1.6","569"
"","Maharashtra","19024","137","388.7","109.9","2.0","663"
"","Goa","409","0","7.4","7.0","-0.2","9"
"","DD","264","0","5.7","5.9","-0.2","8"
"","DNH","675","0","15.5","15.3","0.5","28"
"","Essar steel","345","0","7.2","6.7","0.5","106"
"SR","Andhra Pradesh","5763","23","135.3","27.2","4.8","624"
"","Telangana","5823","0","118.6","64.3","2.2","278"
"","Karnataka","8670","400","177.3","28.8","3.1","403"
"","Kerala","3233","125","58.5","35.6","2.9","249"
"","Tamil Nadu","10879","842","249.4","68.1","1.9","383"
"","Pondy","310","0","6.0","6.1","0.0","45"
"ER","Bihar","2472","50","48.4","49.5","-3.2","140"
"","DVC","2464","0","52.6","-19.3","0.8","360"
"","Jharkhand","950","0","19.7","12.3","0.6","70"
"","Odisha","3570","0","64.2","20.3","4.7","410"
"","West Bengal","6307","0","104.3","17.2","2.0","390"
"","Sikkim","113","0","1.4","1.5","-0.1","35"
"NER","Arunachal Pradesh","108","2","1.8","1.2","0.6","54"
"","Assam","1204","27","20.8","12.8","2.9","272"
"","Manipur","102","2","2.0","1.9","0.1","30"
"","Meghalaya","312","3","4.9","3.9","-0.4","45"
"","Mizoram","72","3","1.2","0.9","0.3","37"
"","Nagaland","116","2","2.3","1.4","0.4","39"
"","Tripura","202","1","2.5","0.5","-0.3","45"
