"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","3377","0","63.1","44.6","-1.3","111","0.0"
"","Haryana","4155","0","76.7","65.9","1.3","316","0.0"
"","Rajasthan","9439","0","161.2","44.8","-1.0","329","0.0"
"","Delhi","2419","0","46.1","35.4","-1.1","200","0.0"
"","UP","13813","75","239.9","108.6","1.1","754","0.0"
"","Uttarakhand","1066","0","18.2","6.8","-3.3","79","0.0"
"","HP","927","0","12.8","4.6","-3.4","118","0.0"
"","J&K(UT) and Ladakh(UT)","2181","545","44.6","36.6","-0.4","212","10.6"
"","Chandigarh","149","0","2.3","2.7","-0.4","21","0.0"
"WR","Chhattisgarh","3222","0","75.2","25.7","-0.8","180","0.0"
"","Gujarat","10970","0","238.2","48.5","5.3","523","0.0"
"","MP","9001","0","160.0","93.7","-3.1","676","0.0"
"","Maharashtra","17559","0","357.9","117.6","-1.2","849","0.0"
"","Goa","328","0","6.2","6.8","-0.6","36","0.0"
"","DD","101","0","1.7","1.6","0.1","22","0.0"
"","DNH","266","0","3.2","3.4","-0.2","71","0.0"
"","Essar steel","329","0","1.8","1.3","0.5","149","0.0"
"SR","Andhra Pradesh","8220","0","162.1","71.4","-1.2","393","0.0"
"","Telangana","10478","0","207.4","111.2","1.0","956","0.0"
"","Karnataka","10893","0","214.9","68.6","-0.3","678","0.0"
"","Kerala","3362","0","66.7","54.3","1.1","225","0.0"
"","Tamil Nadu","11144","0","256.3","171.2","-0.4","661","0.0"
"","Puducherry","209","0","4.2","5.1","-0.9","61","0.0"
"ER","Bihar","3975","0","72.7","69.7","1.4","368","0.0"
"","DVC","1762","0","34.9","-26.8","0.5","385","0.0"
"","Jharkhand","1275","0","24.2","15.6","-0.2","119","0.0"
"","Odisha","4007","0","79.1","8.1","0.1","257","0.0"
"","West Bengal","5799","0","107.8","27.5","1.8","391","0.0"
"","Sikkim","103","0","1.4","1.6","-0.2","41","0.0"
"NER","Arunachal Pradesh","108","3","2.1","1.2","0.8","46","0.0"
"","Assam","1226","10","19.5","16.1","0.1","109","0.2"
"","Manipur","177","1","2.3","2.4","-0.1","29","0.0"
"","Meghalaya","297","2","5.0","4.0","0.2","64","0.1"
"","Mizoram","89","1","1.5","1.4","-0.3","18","0.0"
"","Nagaland","117","2","2.1","2.0","0.0","18","0.0"
"","Tripura","232","5","3.5","2.8","0.2","57","0.0"
