"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8951","0","196.5","121.2","0.4","169"
"","Haryana","8200","0","168.2","123.5","-1.9","182"
"","Rajasthan","7039","0","145.3","60.8","0.6","349"
"","Delhi","4922","0","99.0","86.2","0.2","174"
"","UP","12314","4415","280.9","142.6","2.7","420"
"","Uttarakhand","1757","105","36.9","12.0","-0.4","145"
"","HP","1224","0","24.6","-2.2","1.8","146"
"","J&K","1787","447","34.9","20.3","-0.2","267"
"","Chandigarh","280","0","5.6","6.1","-0.5","12"
"WR","Chhattisgarh","3071","0","70.5","33.3","0.7","349"
"","Gujarat","10668","37","226.6","54.5","-2.7","531"
"","MP","6281","0","131.9","74.7","-2.2","144"
"","Maharashtra","18272","48","389.0","110.0","-5.0","390"
"","Goa","360","0","8.0","6.7","0.6","21"
"","DD","288","0","6.4","6.0","0.5","51"
"","DNH","679","0","15.5","15.6","-0.1","23"
"","Essar steel","366","0","6.1","5.7","0.4","190"
"SR","Andhra Pradesh","6042","0","140.5","14.0","1.2","427"
"","Telangana","6446","0","147.8","100.3","3.2","429"
"","Karnataka","8057","1000","175.0","17.0","2.1","557"
"","Kerala","3190","150","59.9","30.3","1.9","222"
"","Tamil Nadu","11420","0","258.7","101.6","0.1","373"
"","Pondy","308","0","6.0","6.4","-0.5","23"
"ER","Bihar","3090","0","60.2","58.1","0.0","125"
"","DVC","2471","0","54.0","-14.8","-0.4","230"
"","Jharkhand","913","0","18.7","12.9","-0.8","100"
"","Odisha","3680","0","71.4","18.8","-3.3","300"
"","West Bengal","6916","0","122.7","45.6","1.4","425"
"","Sikkim","88","0","0.9","0.9","0.0","32"
"NER","Arunachal Pradesh","94","1","1.7","1.6","0.2","27"
"","Assam","1280","151","27.0","18.5","3.1","244"
"","Manipur","110","2","1.8","1.8","-0.1","45"
"","Meghalaya","270","2","4.4","0.8","-0.6","53"
"","Mizoram","79","3","1.1","1.0","0.1","27"
"","Nagaland","116","1","1.9","1.7","0.1","41"
"","Tripura","225","5","3.4","0.9","0.4","73"
